t,ksd,seed,type
0,0.01775453,3,off-target
0,0.02110336,3,target
1,0.017542155,3,off-target
1,0.02057182,3,target
2,0.017662626,3,off-target
2,0.02055007,3,target
3,0.017650329,3,off-target
3,0.025047738,3,target
4,0.016657375,3,off-target
4,0.022694359,3,target
5,0.015658546,3,off-target
5,0.021761876,3,target
6,0.017687093,3,off-target
6,0.015555707,3,target
7,0.015526985,3,off-target
7,0.016823187,3,target
8,0.016392218,3,off-target
8,0.014961973,3,target
9,0.01379975,3,off-target
9,0.016404426,3,target
10,0.014180781,3,off-target
10,0.017142516,3,target
11,0.014166422,3,off-target
11,0.014575738,3,target
12,0.01431914,3,off-target
12,0.016479075,3,target
13,0.017539375,3,off-target
13,0.017362723,3,target
14,0.013599953,3,off-target
14,0.0132007385,3,target
15,0.0119306715,3,off-target
15,0.01277841,3,target
16,0.012551594,3,off-target
16,0.011072926,3,target
17,0.0130275,3,off-target
17,0.010788278,3,target
18,0.014068406,3,off-target
18,0.011702566,3,target
19,0.011838937,3,off-target
19,0.010894336,3,target
20,0.011685359,3,off-target
20,0.013105332,3,target
21,0.01523436,3,off-target
21,0.013051882,3,target
22,0.015023578,3,off-target
22,0.012317098,3,target
23,0.013227813,3,off-target
23,0.015232715,3,target
24,0.013809609,3,off-target
24,0.012988777,3,target
25,0.014263156,3,off-target
25,0.013817524,3,target
26,0.014927094,3,off-target
26,0.014189773,3,target
27,0.01325011,3,off-target
27,0.011241027,3,target
28,0.012921594,3,off-target
28,0.013338539,3,target
29,0.011918172,3,off-target
29,0.012539969,3,target
30,0.011984735,3,off-target
30,0.013748191,3,target
31,0.009255485,3,off-target
31,0.0109945275,3,target
32,0.010859015,3,off-target
32,0.009034442,3,target
33,0.008995375,3,off-target
33,0.006878508,3,target
34,0.010760156,3,off-target
34,0.0070410077,3,target
35,0.011035359,3,off-target
35,0.007497035,3,target
36,0.012138562,3,off-target
36,0.0077807656,3,target
37,0.0100965155,3,off-target
37,0.0071611446,3,target
38,0.011661391,3,off-target
38,0.0072359885,3,target
39,0.012409906,3,off-target
39,0.0076776054,3,target
40,0.011068781,3,off-target
40,0.007871105,3,target
41,0.010912344,3,off-target
41,0.0064571095,3,target
42,0.009982484,3,off-target
42,0.0064084767,3,target
43,0.010846547,3,off-target
43,0.0073046875,3,target
44,0.012016672,3,off-target
44,0.0087064495,3,target
45,0.01107325,3,off-target
45,0.00863391,3,target
46,0.011485593,3,off-target
46,0.009068629,3,target
47,0.012937438,3,off-target
47,0.008048813,3,target
48,0.014662156,3,off-target
48,0.008866344,3,target
49,0.014807703,3,off-target
49,0.0069701015,3,target
50,0.016571641,3,off-target
50,0.00930007,3,target
51,0.016563157,3,off-target
51,0.009911281,3,target
52,0.014039297,3,off-target
52,0.010320613,3,target
53,0.011253812,3,off-target
53,0.009518688,3,target
54,0.010499672,3,off-target
54,0.012109137,3,target
55,0.010365344,3,off-target
55,0.013834145,3,target
56,0.009710875,3,off-target
56,0.017275741,3,target
57,0.01149511,3,off-target
57,0.013447886,3,target
58,0.013239265,3,off-target
58,0.013899485,3,target
59,0.012620922,3,off-target
59,0.017963337,3,target
60,0.011653094,3,off-target
60,0.02068179,3,target
61,0.011648515,3,off-target
61,0.017179886,3,target
62,0.012304516,3,off-target
62,0.014406011,3,target
63,0.012949687,3,off-target
63,0.012547113,3,target
64,0.011840125,3,off-target
64,0.009116984,3,target
65,0.013244266,3,off-target
65,0.008985101,3,target
66,0.010712562,3,off-target
66,0.008603508,3,target
67,0.011317968,3,off-target
67,0.013144008,3,target
68,0.008914969,3,off-target
68,0.011693746,3,target
69,0.011957406,3,off-target
69,0.009806633,3,target
70,0.012045062,3,off-target
70,0.009221227,3,target
71,0.013868578,3,off-target
71,0.0074685584,3,target
72,0.013679672,3,off-target
72,0.007633406,3,target
73,0.010836063,3,off-target
73,0.0059421756,3,target
74,0.010820015,3,off-target
74,0.0048508635,3,target
75,0.012493907,3,off-target
75,0.005737668,3,target
76,0.014076016,3,off-target
76,0.004725492,3,target
77,0.014186031,3,off-target
77,0.004065961,3,target
78,0.014019985,3,off-target
78,0.0030448672,3,target
79,0.016190141,3,off-target
79,0.003331789,3,target
80,0.015401593,3,off-target
80,0.003865625,3,target
81,0.012862094,3,off-target
81,0.0041365703,3,target
82,0.013594672,3,off-target
82,0.005429844,3,target
83,0.013935281,3,off-target
83,0.006818918,3,target
84,0.015716625,3,off-target
84,0.009079957,3,target
85,0.016543625,3,off-target
85,0.0087419925,3,target
86,0.016174452,3,off-target
86,0.008873488,3,target
87,0.012490859,3,off-target
87,0.008516086,3,target
88,0.011700062,3,off-target
88,0.0066764336,3,target
89,0.00998911,3,off-target
89,0.005194469,3,target
90,0.010862156,3,off-target
90,0.0070121563,3,target
91,0.0091480315,3,off-target
91,0.0053889845,3,target
92,0.007157047,3,off-target
92,0.005541113,3,target
93,0.00683775,3,off-target
93,0.0058880546,3,target
94,0.0070273904,3,off-target
94,0.0057046837,3,target
95,0.0071774377,3,off-target
95,0.0076325117,3,target
96,0.008922375,3,off-target
96,0.008692516,3,target
97,0.0080125155,3,off-target
97,0.00856816,3,target
98,0.0070489687,3,off-target
98,0.006514336,3,target
99,0.006613328,3,off-target
99,0.006582922,3,target
100,0.0068117343,3,off-target
100,0.009097809,3,target
101,0.008164359,3,off-target
101,0.008505301,3,target
102,0.0077271564,3,off-target
102,0.012878813,3,target
103,0.00687825,3,off-target
103,0.012566953,3,target
104,0.0078577185,3,off-target
104,0.012617289,3,target
105,0.007751578,3,off-target
105,0.01575094,3,target
106,0.0056002657,3,off-target
106,0.014880797,3,target
107,0.0042305626,3,off-target
107,0.01573482,3,target
108,0.005813375,3,off-target
108,0.015628934,3,target
109,0.0074592344,3,off-target
109,0.011883293,3,target
110,0.009851437,3,off-target
110,0.01394516,3,target
111,0.01162825,3,off-target
111,0.010900598,3,target
112,0.007578375,3,off-target
112,0.011495215,3,target
113,0.007814469,3,off-target
113,0.011867031,3,target
114,0.008459375,3,off-target
114,0.011207148,3,target
115,0.010572,3,off-target
115,0.011162356,3,target
116,0.009038578,3,off-target
116,0.010746773,3,target
117,0.008263703,3,off-target
117,0.012181754,3,target
118,0.008200203,3,off-target
118,0.012298086,3,target
119,0.008765375,3,off-target
119,0.011634727,3,target
120,0.0084415,3,off-target
120,0.012790742,3,target
121,0.007924922,3,off-target
121,0.012622633,3,target
122,0.0084007345,3,off-target
122,0.013962492,3,target
123,0.009143797,3,off-target
123,0.014016426,3,target
124,0.0061894064,3,off-target
124,0.01376407,3,target
125,0.006719594,3,off-target
125,0.015017344,3,target
126,0.006294453,3,off-target
126,0.015934445,3,target
127,0.0047316877,3,off-target
127,0.01535432,3,target
128,0.005380672,3,off-target
128,0.012620719,3,target
129,0.0048062345,3,off-target
129,0.013212789,3,target
130,0.006252375,3,off-target
130,0.012963098,3,target
131,0.0059625,3,off-target
131,0.015058574,3,target
132,0.006482625,3,off-target
132,0.012817313,3,target
133,0.005670375,3,off-target
133,0.012208899,3,target
134,0.0061491877,3,off-target
134,0.013902387,3,target
135,0.0071250624,3,off-target
135,0.01699523,3,target
136,0.008257469,3,off-target
136,0.020448375,3,target
137,0.007653875,3,off-target
137,0.021310458,3,target
138,0.008113719,3,off-target
138,0.020393433,3,target
139,0.0060634064,3,off-target
139,0.021435203,3,target
140,0.006374875,3,off-target
140,0.020354262,3,target
141,0.006740156,3,off-target
141,0.018857453,3,target
142,0.0058036717,3,off-target
142,0.017211985,3,target
143,0.0057951873,3,off-target
143,0.020805504,3,target
144,0.0077213594,3,off-target
144,0.018651532,3,target
145,0.0074568437,3,off-target
145,0.0180475,3,target
146,0.006337453,3,off-target
146,0.019868895,3,target
147,0.0068447967,3,off-target
147,0.024336554,3,target
148,0.0076889843,3,off-target
148,0.02313782,3,target
149,0.006286297,3,off-target
149,0.022387872,3,target
150,0.0056113596,3,off-target
150,0.018270237,3,target
151,0.0056865783,3,off-target
151,0.018448532,3,target
152,0.007270953,3,off-target
152,0.017387532,3,target
153,0.009605813,3,off-target
153,0.019448355,3,target
154,0.0126655465,3,off-target
154,0.020100614,3,target
155,0.011040422,3,off-target
155,0.01825457,3,target
156,0.0116677815,3,off-target
156,0.018836953,3,target
157,0.008759641,3,off-target
157,0.01493736,3,target
158,0.0083235,3,off-target
158,0.016864331,3,target
159,0.009997328,3,off-target
159,0.012556156,3,target
160,0.010012328,3,off-target
160,0.01378843,3,target
161,0.009488218,3,off-target
161,0.016417047,3,target
162,0.00629525,3,off-target
162,0.014652883,3,target
163,0.008597078,3,off-target
163,0.0110132815,3,target
164,0.008855515,3,off-target
164,0.008180207,3,target
165,0.008195828,3,off-target
165,0.0066290037,3,target
166,0.00969939,3,off-target
166,0.006668949,3,target
167,0.011955656,3,off-target
167,0.0069421018,3,target
168,0.0128772035,3,off-target
168,0.008553531,3,target
169,0.012195781,3,off-target
169,0.0066475705,3,target
170,0.011600719,3,off-target
170,0.0069139022,3,target
171,0.010912719,3,off-target
171,0.008301379,3,target
172,0.012935547,3,off-target
172,0.009932867,3,target
173,0.013681171,3,off-target
173,0.009411571,3,target
174,0.015942844,3,off-target
174,0.011490816,3,target
175,0.015077,3,off-target
175,0.012716906,3,target
176,0.015561078,3,off-target
176,0.014937809,3,target
177,0.01598425,3,off-target
177,0.014830804,3,target
178,0.016116844,3,off-target
178,0.018063718,3,target
179,0.014116188,3,off-target
179,0.01964721,3,target
180,0.015650671,3,off-target
180,0.01855323,3,target
181,0.012311891,3,off-target
181,0.0137762185,3,target
182,0.01120625,3,off-target
182,0.017430605,3,target
183,0.012717703,3,off-target
183,0.01742116,3,target
184,0.012200781,3,off-target
184,0.016674414,3,target
185,0.014173157,3,off-target
185,0.018697355,3,target
186,0.012667266,3,off-target
186,0.018159192,3,target
187,0.01287014,3,off-target
187,0.017145997,3,target
188,0.013825891,3,off-target
188,0.015364914,3,target
189,0.012456219,3,off-target
189,0.0139055075,3,target
190,0.011306812,3,off-target
190,0.015937855,3,target
191,0.00907275,3,off-target
191,0.013779211,3,target
192,0.007863953,3,off-target
192,0.012366664,3,target
193,0.006476953,3,off-target
193,0.013874812,3,target
194,0.0061028437,3,off-target
194,0.013872164,3,target
195,0.00631825,3,off-target
195,0.015311399,3,target
196,0.005643531,3,off-target
196,0.014580176,3,target
197,0.0058519063,3,off-target
197,0.010941074,3,target
198,0.007220656,3,off-target
198,0.012522828,3,target
199,0.007243219,3,off-target
199,0.013455078,3,target
200,0.008955422,3,off-target
200,0.015802102,3,target
201,0.007254766,3,off-target
201,0.014223778,3,target
202,0.007946109,3,off-target
202,0.0127925705,3,target
203,0.007143609,3,off-target
203,0.012880351,3,target
204,0.008039797,3,off-target
204,0.008647446,3,target
205,0.007329578,3,off-target
205,0.009527547,3,target
206,0.0059662187,3,off-target
206,0.009492774,3,target
207,0.006494422,3,off-target
207,0.008880097,3,target
208,0.005413922,3,off-target
208,0.008012672,3,target
209,0.006923969,3,off-target
209,0.009993281,3,target
210,0.0055994843,3,off-target
210,0.010918844,3,target
211,0.0058477344,3,off-target
211,0.012889719,3,target
212,0.0066107186,3,off-target
212,0.008045801,3,target
213,0.0055234376,3,off-target
213,0.0052785547,3,target
214,0.006662406,3,off-target
214,0.007504586,3,target
215,0.005045125,3,off-target
215,0.010691778,3,target
216,0.0048386096,3,off-target
216,0.009440801,3,target
217,0.004397828,3,off-target
217,0.0088290665,3,target
218,0.0048441095,3,off-target
218,0.011181289,3,target
219,0.004843094,3,off-target
219,0.009340378,3,target
220,0.004267844,3,off-target
220,0.008563281,3,target
221,0.005938469,3,off-target
221,0.008356652,3,target
222,0.007304984,3,off-target
222,0.00913107,3,target
223,0.008426563,3,off-target
223,0.01275332,3,target
224,0.008502094,3,off-target
224,0.00997102,3,target
225,0.008746531,3,off-target
225,0.00960775,3,target
226,0.009524406,3,off-target
226,0.007143781,3,target
227,0.010576063,3,off-target
227,0.005401848,3,target
228,0.010452015,3,off-target
228,0.0051489845,3,target
229,0.01188564,3,off-target
229,0.0039046132,3,target
230,0.007955922,3,off-target
230,0.003788379,3,target
231,0.009243515,3,off-target
231,0.0035556094,3,target
232,0.010063547,3,off-target
232,0.0030670117,3,target
233,0.011819875,3,off-target
233,0.0040897187,3,target
234,0.010987485,3,off-target
234,0.0039743828,3,target
235,0.010010672,3,off-target
235,0.0037059688,3,target
236,0.011675875,3,off-target
236,0.003418711,3,target
237,0.009532531,3,off-target
237,0.003961172,3,target
238,0.007076875,3,off-target
238,0.003734836,3,target
239,0.0059207813,3,off-target
239,0.0047055236,3,target
240,0.006850891,3,off-target
240,0.0047599454,3,target
241,0.0066681877,3,off-target
241,0.0044260626,3,target
242,0.0058557186,3,off-target
242,0.007014574,3,target
243,0.0053078593,3,off-target
243,0.006959129,3,target
244,0.0054018595,3,off-target
244,0.008015625,3,target
245,0.0061761877,3,off-target
245,0.0072486913,3,target
246,0.0062958123,3,off-target
246,0.008322199,3,target
247,0.007479969,3,off-target
247,0.006051836,3,target
248,0.008111875,3,off-target
248,0.0044954256,3,target
249,0.012011062,3,off-target
249,0.0054905624,3,target
250,0.012498078,3,off-target
250,0.0036323946,3,target
251,0.012348187,3,off-target
251,0.0035063007,3,target
252,0.012185297,3,off-target
252,0.0054003983,3,target
253,0.013211,3,off-target
253,0.005406863,3,target
254,0.014959438,3,off-target
254,0.008942843,3,target
255,0.01716889,3,off-target
255,0.009034141,3,target
256,0.013509875,3,off-target
256,0.0112514645,3,target
257,0.011703453,3,off-target
257,0.011234606,3,target
258,0.012224578,3,off-target
258,0.011670929,3,target
259,0.0126486095,3,off-target
259,0.01129873,3,target
260,0.010572359,3,off-target
260,0.009937539,3,target
261,0.008650016,3,off-target
261,0.008059699,3,target
262,0.00843211,3,off-target
262,0.007506281,3,target
263,0.010247594,3,off-target
263,0.008231945,3,target
264,0.009227422,3,off-target
264,0.0082143005,3,target
265,0.008502516,3,off-target
265,0.008988656,3,target
266,0.010841641,3,off-target
266,0.006200473,3,target
267,0.009315203,3,off-target
267,0.005741797,3,target
268,0.006981766,3,off-target
268,0.0054126796,3,target
269,0.009497828,3,off-target
269,0.0060086213,3,target
270,0.009447265,3,off-target
270,0.0050118826,3,target
271,0.0105755,3,off-target
271,0.0038321759,3,target
272,0.0093690315,3,off-target
272,0.0041529024,3,target
273,0.01079175,3,off-target
273,0.003994457,3,target
274,0.012293406,3,off-target
274,0.0036151991,3,target
275,0.014165766,3,off-target
275,0.0055308086,3,target
276,0.011491484,3,off-target
276,0.007472336,3,target
277,0.014283562,3,off-target
277,0.0067168595,3,target
278,0.015507703,3,off-target
278,0.0062535196,3,target
279,0.01461661,3,off-target
279,0.0044689453,3,target
280,0.015405031,3,off-target
280,0.00458516,3,target
281,0.012890609,3,off-target
281,0.005008883,3,target
282,0.007984953,3,off-target
282,0.005409445,3,target
283,0.007811375,3,off-target
283,0.0052674883,3,target
284,0.008322125,3,off-target
284,0.0040482967,3,target
285,0.006997719,3,off-target
285,0.0045159883,3,target
286,0.007936032,3,off-target
286,0.0049325507,3,target
287,0.008634078,3,off-target
287,0.0050955154,3,target
288,0.009849625,3,off-target
288,0.005278949,3,target
289,0.013326297,3,off-target
289,0.006631672,3,target
290,0.015321234,3,off-target
290,0.00698082,3,target
291,0.016719438,3,off-target
291,0.00802743,3,target
292,0.021426188,3,off-target
292,0.006551711,3,target
293,0.021667656,3,off-target
293,0.0046371054,3,target
294,0.017995391,3,off-target
294,0.0047663515,3,target
295,0.018740656,3,off-target
295,0.0039025273,3,target
296,0.015503031,3,off-target
296,0.00432134,3,target
297,0.019643687,3,off-target
297,0.0049054883,3,target
298,0.017626874,3,off-target
298,0.0059556523,3,target
299,0.018665938,3,off-target
299,0.0065653906,3,target
300,0.014349281,3,off-target
300,0.0061338944,3,target
301,0.013185593,3,off-target
301,0.006937121,3,target
302,0.016913172,3,off-target
302,0.004914156,3,target
303,0.014528562,3,off-target
303,0.007696055,3,target
304,0.016851079,3,off-target
304,0.008347461,3,target
305,0.017757094,3,off-target
305,0.007829855,3,target
306,0.017263984,3,off-target
306,0.0059736287,3,target
307,0.01654078,3,off-target
307,0.006373625,3,target
308,0.021638313,3,off-target
308,0.005441789,3,target
309,0.01866275,3,off-target
309,0.0043936837,3,target
310,0.02002036,3,off-target
310,0.0053888243,3,target
311,0.016654782,3,off-target
311,0.0054089963,3,target
312,0.015942968,3,off-target
312,0.0048663127,3,target
313,0.016202796,3,off-target
313,0.0063401368,3,target
314,0.014283391,3,off-target
314,0.005835668,3,target
315,0.0154475,3,off-target
315,0.00478475,3,target
316,0.016390828,3,off-target
316,0.005170742,3,target
317,0.014219797,3,off-target
317,0.0055511873,3,target
318,0.013871985,3,off-target
318,0.0053704963,3,target
319,0.016324937,3,off-target
319,0.003355367,3,target
320,0.016875079,3,off-target
320,0.0037238554,3,target
321,0.019511813,3,off-target
321,0.005573117,3,target
322,0.018423984,3,off-target
322,0.005562387,3,target
323,0.017265968,3,off-target
323,0.006537238,3,target
324,0.01705053,3,off-target
324,0.005134508,3,target
325,0.016256094,3,off-target
325,0.0055679646,3,target
326,0.015445688,3,off-target
326,0.0062647737,3,target
327,0.016851328,3,off-target
327,0.006895883,3,target
328,0.019198969,3,off-target
328,0.008455968,3,target
329,0.019282594,3,off-target
329,0.007481297,3,target
330,0.020082781,3,off-target
330,0.00628816,3,target
331,0.019238703,3,off-target
331,0.005073969,3,target
332,0.017465938,3,off-target
332,0.004661207,3,target
333,0.018941188,3,off-target
333,0.005125254,3,target
334,0.020814579,3,off-target
334,0.0038286718,3,target
335,0.021926625,3,off-target
335,0.0036517421,3,target
336,0.020600406,3,off-target
336,0.0040571955,3,target
337,0.022383453,3,off-target
337,0.0043964023,3,target
338,0.019990375,3,off-target
338,0.003876332,3,target
339,0.016882595,3,off-target
339,0.004417273,3,target
340,0.016159859,3,off-target
340,0.0065392265,3,target
341,0.015951203,3,off-target
341,0.0053787227,3,target
342,0.013602219,3,off-target
342,0.0049325703,3,target
343,0.010574406,3,off-target
343,0.0044524767,3,target
344,0.0067227813,3,off-target
344,0.0041435314,3,target
345,0.005327297,3,off-target
345,0.004291992,3,target
346,0.008217218,3,off-target
346,0.006621469,3,target
347,0.008902422,3,off-target
347,0.0062799607,3,target
348,0.011668156,3,off-target
348,0.0065851524,3,target
349,0.014066437,3,off-target
349,0.007015883,3,target
350,0.012090344,3,off-target
350,0.007218957,3,target
351,0.010103234,3,off-target
351,0.0056725936,3,target
352,0.011246359,3,off-target
352,0.0041781873,3,target
353,0.012262125,3,off-target
353,0.003056121,3,target
354,0.013047547,3,off-target
354,0.0026866212,3,target
355,0.01432839,3,off-target
355,0.0032719336,3,target
356,0.014731172,3,off-target
356,0.003355453,3,target
357,0.012877969,3,off-target
357,0.0033471172,3,target
358,0.00989164,3,off-target
358,0.0027440821,3,target
359,0.010699719,3,off-target
359,0.0030017344,3,target
360,0.012533469,3,off-target
360,0.0026671875,3,target
361,0.013563922,3,off-target
361,0.0029913827,3,target
362,0.012675079,3,off-target
362,0.0025921406,3,target
363,0.009269719,3,off-target
363,0.0029294922,3,target
364,0.0078099687,3,off-target
364,0.004218535,3,target
365,0.012941953,3,off-target
365,0.0038178125,3,target
366,0.009941063,3,off-target
366,0.0045655705,3,target
367,0.010331281,3,off-target
367,0.0032911173,3,target
368,0.011613625,3,off-target
368,0.003256918,3,target
369,0.010428703,3,off-target
369,0.004505762,3,target
370,0.013904562,3,off-target
370,0.0041285898,3,target
371,0.013390531,3,off-target
371,0.003856629,3,target
372,0.01352575,3,off-target
372,0.0050073904,3,target
373,0.010578109,3,off-target
373,0.0043446873,3,target
374,0.011680109,3,off-target
374,0.007401555,3,target
375,0.012974859,3,off-target
375,0.0059057814,3,target
376,0.011375532,3,off-target
376,0.003978172,3,target
377,0.010769797,3,off-target
377,0.004487031,3,target
378,0.011102125,3,off-target
378,0.004455074,3,target
379,0.0099092815,3,off-target
379,0.005495699,3,target
380,0.010867391,3,off-target
380,0.0040859375,3,target
381,0.010698938,3,off-target
381,0.0064473986,3,target
382,0.012405625,3,off-target
382,0.0053266212,3,target
383,0.013910453,3,off-target
383,0.0054015117,3,target
384,0.015213953,3,off-target
384,0.005622617,3,target
385,0.009097562,3,off-target
385,0.0047257147,3,target
386,0.007094719,3,off-target
386,0.004497789,3,target
387,0.0077016875,3,off-target
387,0.003789543,3,target
388,0.0069915,3,off-target
388,0.0034504805,3,target
389,0.010103578,3,off-target
389,0.0034863164,3,target
390,0.011765781,3,off-target
390,0.005418637,3,target
391,0.009124297,3,off-target
391,0.0060386523,3,target
392,0.010196688,3,off-target
392,0.007518055,3,target
393,0.010817016,3,off-target
393,0.005344254,3,target
394,0.013905062,3,off-target
394,0.005458926,3,target
395,0.013530797,3,off-target
395,0.003653543,3,target
396,0.014062485,3,off-target
396,0.0040660896,3,target
397,0.012800094,3,off-target
397,0.005356582,3,target
398,0.0130829215,3,off-target
398,0.0066524297,3,target
399,0.012496406,3,off-target
399,0.006343324,3,target
400,0.012172469,3,off-target
400,0.0069383164,3,target
401,0.017250173,3,off-target
401,0.0076140896,3,target
402,0.0149565,3,off-target
402,0.0065483204,3,target
403,0.014406172,3,off-target
403,0.0057508047,3,target
404,0.012053469,3,off-target
404,0.004367906,3,target
405,0.015121547,3,off-target
405,0.0052584647,3,target
406,0.016244719,3,off-target
406,0.005321703,3,target
407,0.016519703,3,off-target
407,0.005543656,3,target
408,0.016957577,3,off-target
408,0.0064944024,3,target
409,0.016511641,3,off-target
409,0.0067439843,3,target
410,0.0146439215,3,off-target
410,0.008507777,3,target
411,0.015707813,3,off-target
411,0.00904939,3,target
412,0.018607296,3,off-target
412,0.008809848,3,target
413,0.019220235,3,off-target
413,0.009292148,3,target
414,0.017143656,3,off-target
414,0.007974183,3,target
415,0.018098108,3,off-target
415,0.009483348,3,target
416,0.01781539,3,off-target
416,0.012097559,3,target
417,0.013606813,3,off-target
417,0.015367035,3,target
418,0.014357343,3,off-target
418,0.009099481,3,target
419,0.017192453,3,off-target
419,0.008640672,3,target
420,0.01553725,3,off-target
420,0.008749129,3,target
421,0.01391261,3,off-target
421,0.0076112268,3,target
422,0.013152922,3,off-target
422,0.0074486174,3,target
423,0.012117766,3,off-target
423,0.00760018,3,target
424,0.010233328,3,off-target
424,0.0072592655,3,target
425,0.008832406,3,off-target
425,0.0072076875,3,target
426,0.0075766095,3,off-target
426,0.0066000274,3,target
427,0.008649187,3,off-target
427,0.0061217854,3,target
428,0.009732,3,off-target
428,0.0057350704,3,target
429,0.0100045465,3,off-target
429,0.0052855783,3,target
430,0.0100500155,3,off-target
430,0.0062682736,3,target
431,0.010599688,3,off-target
431,0.0085094925,3,target
432,0.01060539,3,off-target
432,0.009114059,3,target
433,0.0094919065,3,off-target
433,0.01011275,3,target
434,0.008059328,3,off-target
434,0.0100545585,3,target
435,0.005461094,3,off-target
435,0.012864883,3,target
436,0.006908469,3,off-target
436,0.013334887,3,target
437,0.0050796717,3,off-target
437,0.013561375,3,target
438,0.004853234,3,off-target
438,0.014441113,3,target
439,0.007861828,3,off-target
439,0.016125375,3,target
440,0.007919375,3,off-target
440,0.016740423,3,target
441,0.008911703,3,off-target
441,0.016760696,3,target
442,0.011185875,3,off-target
442,0.019458288,3,target
443,0.011828859,3,off-target
443,0.015391015,3,target
444,0.008960609,3,off-target
444,0.017053962,3,target
445,0.0073092813,3,off-target
445,0.016585164,3,target
446,0.007707969,3,off-target
446,0.015561946,3,target
447,0.008058015,3,off-target
447,0.016450012,3,target
448,0.007344375,3,off-target
448,0.01385293,3,target
449,0.0073739532,3,off-target
449,0.014730473,3,target
450,0.00746425,3,off-target
450,0.014473489,3,target
451,0.0079545,3,off-target
451,0.015390191,3,target
452,0.008226016,3,off-target
452,0.016866261,3,target
453,0.009444625,3,off-target
453,0.0180626,3,target
454,0.0075481874,3,off-target
454,0.02312014,3,target
455,0.0075902813,3,off-target
455,0.02136369,3,target
456,0.0071647656,3,off-target
456,0.027333703,3,target
457,0.0075221877,3,off-target
457,0.024547957,3,target
458,0.008605281,3,off-target
458,0.019386489,3,target
459,0.009287922,3,off-target
459,0.017652458,3,target
460,0.007585344,3,off-target
460,0.016691469,3,target
461,0.008503734,3,off-target
461,0.014472102,3,target
462,0.00819,3,off-target
462,0.012360516,3,target
463,0.007481078,3,off-target
463,0.010636172,3,target
464,0.0068419687,3,off-target
464,0.01162923,3,target
465,0.0062271096,3,off-target
465,0.01259948,3,target
466,0.0064199218,3,off-target
466,0.010980258,3,target
467,0.0063907187,3,off-target
467,0.008601789,3,target
468,0.0091125,3,off-target
468,0.009933727,3,target
469,0.010708328,3,off-target
469,0.008796324,3,target
470,0.00980739,3,off-target
470,0.007758703,3,target
471,0.00877086,3,off-target
471,0.008366449,3,target
472,0.0065265,3,off-target
472,0.0108583085,3,target
473,0.010011625,3,off-target
473,0.0089364145,3,target
474,0.010309031,3,off-target
474,0.00634125,3,target
475,0.0082145,3,off-target
475,0.0075049647,3,target
476,0.008556406,3,off-target
476,0.009010289,3,target
477,0.008792422,3,off-target
477,0.010139062,3,target
478,0.011448328,3,off-target
478,0.010978027,3,target
479,0.010069063,3,off-target
479,0.013566679,3,target
480,0.010829359,3,off-target
480,0.012430762,3,target
481,0.01273864,3,off-target
481,0.012059039,3,target
482,0.011385734,3,off-target
482,0.013068852,3,target
483,0.008536016,3,off-target
483,0.01094809,3,target
484,0.008731094,3,off-target
484,0.01379284,3,target
485,0.0074060154,3,off-target
485,0.012553274,3,target
486,0.007328875,3,off-target
486,0.0132085355,3,target
487,0.007298344,3,off-target
487,0.014109024,3,target
488,0.0062191407,3,off-target
488,0.011350883,3,target
489,0.005280156,3,off-target
489,0.010112574,3,target
490,0.00533175,3,off-target
490,0.012030836,3,target
491,0.0065576406,3,off-target
491,0.013397512,3,target
492,0.0057290155,3,off-target
492,0.0132378675,3,target
493,0.005371359,3,off-target
493,0.014916609,3,target
494,0.0049350937,3,off-target
494,0.014143266,3,target
495,0.0051097814,3,off-target
495,0.015223207,3,target
496,0.0055324533,3,off-target
496,0.013183843,3,target
497,0.005973875,3,off-target
497,0.014290024,3,target
498,0.008629578,3,off-target
498,0.011860477,3,target
499,0.0070435936,3,off-target
499,0.012155739,3,target
500,0.007399156,3,off-target
500,0.015613187,3,target
501,0.006786719,3,off-target
501,0.014070734,3,target
502,0.009170141,3,off-target
502,0.016272515,3,target
503,0.0083235,3,off-target
503,0.014728141,3,target
504,0.00892889,3,off-target
504,0.014737957,3,target
505,0.009107219,3,off-target
505,0.014759742,3,target
506,0.006968297,3,off-target
506,0.014231148,3,target
507,0.006802453,3,off-target
507,0.012540777,3,target
508,0.0070655467,3,off-target
508,0.01453018,3,target
509,0.0075907186,3,off-target
509,0.015881278,3,target
510,0.008688969,3,off-target
510,0.014752352,3,target
511,0.008880313,3,off-target
511,0.016688801,3,target
512,0.009786688,3,off-target
512,0.013135543,3,target
513,0.011488953,3,off-target
513,0.012111425,3,target
514,0.013557563,3,off-target
514,0.01462918,3,target
515,0.013029719,3,off-target
515,0.014363867,3,target
516,0.010410547,3,off-target
516,0.010619531,3,target
517,0.011026531,3,off-target
517,0.010934043,3,target
518,0.009120843,3,off-target
518,0.008807215,3,target
519,0.009790891,3,off-target
519,0.0088780625,3,target
520,0.008577485,3,off-target
520,0.009579137,3,target
521,0.0066154846,3,off-target
521,0.010603422,3,target
522,0.0074316408,3,off-target
522,0.010845336,3,target
523,0.0059340624,3,off-target
523,0.013562481,3,target
524,0.0050356095,3,off-target
524,0.013794305,3,target
525,0.005217531,3,off-target
525,0.017201208,3,target
526,0.0043830313,3,off-target
526,0.014290234,3,target
527,0.0043567657,3,off-target
527,0.011528039,3,target
528,0.0047113593,3,off-target
528,0.008535024,3,target
