t,ksd,seed,type
9,0.018454218,7,off-target
9,0.009268891,7,target
10,0.017121984,7,off-target
10,0.008271328,7,target
11,0.015813282,7,off-target
11,0.008807633,7,target
12,0.014789187,7,off-target
12,0.007742039,7,target
13,0.017081266,7,off-target
13,0.009112164,7,target
14,0.016375829,7,off-target
14,0.009459367,7,target
15,0.0167175,7,off-target
15,0.008719055,7,target
16,0.018099219,7,off-target
16,0.007205141,7,target
17,0.019953156,7,off-target
17,0.007465703,7,target
18,0.019420234,7,off-target
18,0.0075890315,7,target
19,0.019235188,7,off-target
19,0.0075413124,7,target
20,0.020024298,7,off-target
20,0.0073723593,7,target
21,0.02116703,7,off-target
21,0.00572982,7,target
22,0.022083906,7,off-target
22,0.0055296016,7,target
23,0.022182718,7,off-target
23,0.0054445155,7,target
24,0.022717984,7,off-target
24,0.0060107345,7,target
25,0.023151109,7,off-target
25,0.0061738435,7,target
26,0.023199562,7,off-target
26,0.007062617,7,target
27,0.02238464,7,off-target
27,0.007296156,7,target
28,0.023651328,7,off-target
28,0.00699993,7,target
29,0.021493219,7,off-target
29,0.006048508,7,target
30,0.019742845,7,off-target
30,0.0072322655,7,target
31,0.019575937,7,off-target
31,0.007831648,7,target
32,0.018683469,7,off-target
32,0.0072990158,7,target
33,0.01654589,7,off-target
33,0.007119375,7,target
34,0.016082969,7,off-target
34,0.007304117,7,target
35,0.017440375,7,off-target
35,0.008536539,7,target
36,0.017165875,7,off-target
36,0.008312328,7,target
37,0.019438157,7,off-target
37,0.007513578,7,target
38,0.019548204,7,off-target
38,0.0071893125,7,target
39,0.020868124,7,off-target
39,0.008082953,7,target
40,0.024890672,7,off-target
40,0.008439149,7,target
41,0.024893062,7,off-target
41,0.009648609,7,target
42,0.024317687,7,off-target
42,0.009412726,7,target
43,0.024853172,7,off-target
43,0.0102530625,7,target
44,0.024030812,7,off-target
44,0.011315985,7,target
45,0.024628876,7,off-target
45,0.009628078,7,target
46,0.023019407,7,off-target
46,0.008362281,7,target
47,0.025550937,7,off-target
47,0.007864195,7,target
48,0.026618125,7,off-target
48,0.007314289,7,target
49,0.026560625,7,off-target
49,0.00777775,7,target
50,0.029703187,7,off-target
50,0.007639586,7,target
51,0.033102717,7,off-target
51,0.0071800705,7,target
52,0.033666078,7,off-target
52,0.006881047,7,target
53,0.03243856,7,off-target
53,0.0052530314,7,target
54,0.03211861,7,off-target
54,0.004796969,7,target
55,0.030261062,7,off-target
55,0.004920992,7,target
56,0.028316062,7,off-target
56,0.0045069843,7,target
57,0.029906359,7,off-target
57,0.004933656,7,target
58,0.03111525,7,off-target
58,0.005737992,7,target
59,0.033140626,7,off-target
59,0.006490461,7,target
60,0.033691783,7,off-target
60,0.007380945,7,target
61,0.031223515,7,off-target
61,0.006918047,7,target
62,0.031538453,7,off-target
62,0.007416547,7,target
63,0.03195742,7,off-target
63,0.0075681405,7,target
64,0.030642156,7,off-target
64,0.0078068827,7,target
65,0.033090718,7,off-target
65,0.0076883594,7,target
66,0.033438705,7,off-target
66,0.0072137187,7,target
67,0.034097172,7,off-target
67,0.007412086,7,target
68,0.035747923,7,off-target
68,0.006034672,7,target
69,0.03609533,7,off-target
69,0.0067601874,7,target
70,0.03720153,7,off-target
70,0.0074641327,7,target
71,0.036972158,7,off-target
71,0.008027156,7,target
72,0.035856217,7,off-target
72,0.0066391095,7,target
73,0.03663656,7,off-target
73,0.0061971173,7,target
74,0.03440422,7,off-target
74,0.006926961,7,target
75,0.034547437,7,off-target
75,0.0076555936,7,target
76,0.03299375,7,off-target
76,0.008026797,7,target
77,0.03312056,7,off-target
77,0.009693562,7,target
78,0.036399983,7,off-target
78,0.01054682,7,target
79,0.03703011,7,off-target
79,0.011982,7,target
80,0.038796704,7,off-target
80,0.013401,7,target
81,0.038383126,7,off-target
81,0.014390063,7,target
82,0.038455766,7,off-target
82,0.016083641,7,target
83,0.03951292,7,off-target
83,0.015483344,7,target
84,0.040161874,7,off-target
84,0.015699632,7,target
85,0.041747157,7,off-target
85,0.015450468,7,target
86,0.03984483,7,off-target
86,0.017673273,7,target
87,0.042513173,7,off-target
87,0.017780274,7,target
88,0.04281967,7,off-target
88,0.020913992,7,target
89,0.04056714,7,off-target
89,0.022181656,7,target
90,0.040616408,7,off-target
90,0.022212273,7,target
91,0.040913142,7,off-target
91,0.021773415,7,target
92,0.045172423,7,off-target
92,0.022625726,7,target
93,0.04498528,7,off-target
93,0.023831874,7,target
94,0.04586695,7,off-target
94,0.021895437,7,target
95,0.04562355,7,off-target
95,0.020149047,7,target
96,0.04733328,7,off-target
96,0.019335093,7,target
97,0.043974172,7,off-target
97,0.021678368,7,target
98,0.042814516,7,off-target
98,0.021535171,7,target
99,0.04274014,7,off-target
99,0.021589844,7,target
100,0.043044485,7,off-target
100,0.022272171,7,target
101,0.04365656,7,off-target
101,0.01859889,7,target
102,0.044402532,7,off-target
102,0.018359758,7,target
103,0.040793266,7,off-target
103,0.014999781,7,target
104,0.038769517,7,off-target
104,0.014425281,7,target
105,0.040754642,7,off-target
105,0.014983039,7,target
106,0.04049194,7,off-target
106,0.015544109,7,target
107,0.042318173,7,off-target
107,0.01658897,7,target
108,0.039898608,7,off-target
108,0.017383078,7,target
109,0.043757346,7,off-target
109,0.016104102,7,target
110,0.042627938,7,off-target
110,0.017283836,7,target
111,0.042355813,7,off-target
111,0.015664587,7,target
112,0.046131905,7,off-target
112,0.013936274,7,target
113,0.046233766,7,off-target
113,0.014203258,7,target
114,0.046760436,7,off-target
114,0.0155032575,7,target
115,0.046576593,7,off-target
115,0.015185539,7,target
116,0.046990797,7,off-target
116,0.016898546,7,target
117,0.048482157,7,off-target
117,0.017720532,7,target
118,0.04904589,7,off-target
118,0.016999422,7,target
119,0.04643153,7,off-target
119,0.014992188,7,target
120,0.048885077,7,off-target
120,0.014356164,7,target
121,0.047015063,7,off-target
121,0.01356986,7,target
122,0.04814233,7,off-target
122,0.013876531,7,target
123,0.04778767,7,off-target
123,0.013715938,7,target
124,0.04449355,7,off-target
124,0.012038883,7,target
125,0.042260297,7,off-target
125,0.013092429,7,target
126,0.045422234,7,off-target
126,0.013918883,7,target
127,0.047801234,7,off-target
127,0.016179718,7,target
128,0.043892562,7,off-target
128,0.016562399,7,target
129,0.042917795,7,off-target
129,0.01788239,7,target
130,0.040787563,7,off-target
130,0.018534476,7,target
131,0.04158694,7,off-target
131,0.017804556,7,target
132,0.042604,7,off-target
132,0.019528056,7,target
133,0.043789312,7,off-target
133,0.019393874,7,target
134,0.04299897,7,off-target
134,0.016428094,7,target
135,0.045730233,7,off-target
135,0.015554039,7,target
136,0.046636328,7,off-target
136,0.016266102,7,target
137,0.046671532,7,off-target
137,0.017459195,7,target
138,0.05047817,7,off-target
138,0.0157524,7,target
139,0.057367235,7,off-target
139,0.015266172,7,target
140,0.06276609,7,off-target
140,0.01271289,7,target
141,0.062971935,7,off-target
141,0.013260086,7,target
142,0.065815575,7,off-target
142,0.015153219,7,target
143,0.0652292,7,off-target
143,0.016502274,7,target
144,0.06399354,7,off-target
144,0.016985992,7,target
145,0.06526245,7,off-target
145,0.015447773,7,target
146,0.06569308,7,off-target
146,0.017806664,7,target
147,0.06333697,7,off-target
147,0.021670563,7,target
148,0.057750467,7,off-target
148,0.02011721,7,target
149,0.058949515,7,off-target
149,0.019828828,7,target
150,0.05431939,7,off-target
150,0.019319968,7,target
151,0.052399,7,off-target
151,0.016904078,7,target
152,0.051027846,7,off-target
152,0.016293071,7,target
153,0.050691515,7,off-target
153,0.015861828,7,target
154,0.051692124,7,off-target
154,0.014911977,7,target
155,0.052334845,7,off-target
155,0.016706781,7,target
156,0.055155594,7,off-target
156,0.017222961,7,target
157,0.052598923,7,off-target
157,0.016679944,7,target
158,0.05009569,7,off-target
158,0.014512843,7,target
159,0.054233283,7,off-target
159,0.013882938,7,target
160,0.055764392,7,off-target
160,0.014318679,7,target
161,0.053723156,7,off-target
161,0.013244187,7,target
162,0.05653525,7,off-target
162,0.013708851,7,target
163,0.058705032,7,off-target
163,0.012374258,7,target
164,0.059453093,7,off-target
164,0.01301411,7,target
165,0.059042092,7,off-target
165,0.013661531,7,target
166,0.06035497,7,off-target
166,0.014000164,7,target
167,0.0638435,7,off-target
167,0.015004883,7,target
168,0.06019042,7,off-target
168,0.01245786,7,target
169,0.058621235,7,off-target
169,0.013781023,7,target
170,0.061549686,7,off-target
170,0.012275797,7,target
171,0.06600103,7,off-target
171,0.010601265,7,target
172,0.06704458,7,off-target
172,0.011441687,7,target
173,0.07144669,7,off-target
173,0.011386969,7,target
174,0.06604755,7,off-target
174,0.010687938,7,target
175,0.06535713,7,off-target
175,0.010436985,7,target
176,0.060209267,7,off-target
176,0.011640914,7,target
177,0.05478036,7,off-target
177,0.013046609,7,target
178,0.05209597,7,off-target
178,0.014108875,7,target
179,0.050346218,7,off-target
179,0.013023782,7,target
180,0.04901592,7,off-target
180,0.01593714,7,target
181,0.054603375,7,off-target
181,0.015531633,7,target
182,0.052141014,7,off-target
182,0.015169914,7,target
183,0.05139075,7,off-target
183,0.01469189,7,target
184,0.049201876,7,off-target
184,0.018106453,7,target
185,0.045940563,7,off-target
185,0.016148258,7,target
186,0.044198547,7,off-target
186,0.015416742,7,target
187,0.042965874,7,off-target
187,0.014763898,7,target
188,0.04270086,7,off-target
188,0.014311789,7,target
189,0.040261984,7,off-target
189,0.012470547,7,target
190,0.04329203,7,off-target
190,0.01134239,7,target
191,0.044508453,7,off-target
191,0.013475562,7,target
192,0.050914828,7,off-target
192,0.015091961,7,target
193,0.04583472,7,off-target
193,0.015637493,7,target
194,0.04469864,7,off-target
194,0.014652398,7,target
195,0.043162733,7,off-target
195,0.013772695,7,target
196,0.045514297,7,off-target
196,0.01361125,7,target
197,0.04418795,7,off-target
197,0.013180703,7,target
198,0.040714283,7,off-target
198,0.012255055,7,target
199,0.04019636,7,off-target
199,0.0118922265,7,target
200,0.038691375,7,off-target
200,0.012695047,7,target
201,0.04151211,7,off-target
201,0.01208432,7,target
202,0.043720186,7,off-target
202,0.012007211,7,target
203,0.045686953,7,off-target
203,0.012066273,7,target
204,0.04204814,7,off-target
204,0.013245508,7,target
205,0.040883563,7,off-target
205,0.0142406095,7,target
206,0.042555984,7,off-target
206,0.015113687,7,target
207,0.043624327,7,off-target
207,0.01678464,7,target
208,0.043240454,7,off-target
208,0.016881594,7,target
209,0.04404225,7,off-target
209,0.014297593,7,target
210,0.04191464,7,off-target
210,0.014131351,7,target
211,0.04031297,7,off-target
211,0.015930297,7,target
212,0.039085813,7,off-target
212,0.013717734,7,target
213,0.038144983,7,off-target
213,0.012608351,7,target
214,0.039846126,7,off-target
214,0.01290093,7,target
215,0.04302664,7,off-target
215,0.014300094,7,target
216,0.04020558,7,off-target
216,0.01267107,7,target
217,0.04257808,7,off-target
217,0.01079636,7,target
218,0.045173436,7,off-target
218,0.0114305,7,target
219,0.05064197,7,off-target
219,0.011311164,7,target
220,0.052636437,7,off-target
220,0.013112187,7,target
221,0.048280578,7,off-target
221,0.012386961,7,target
222,0.046678767,7,off-target
222,0.011275101,7,target
223,0.046339452,7,off-target
223,0.012271203,7,target
224,0.04454989,7,off-target
224,0.011916141,7,target
225,0.045417655,7,off-target
225,0.010216305,7,target
226,0.045962553,7,off-target
226,0.010642063,7,target
227,0.043214384,7,off-target
227,0.011831594,7,target
228,0.04628503,7,off-target
228,0.01261675,7,target
229,0.044660494,7,off-target
229,0.013505453,7,target
230,0.04367821,7,off-target
230,0.012580945,7,target
231,0.044414967,7,off-target
231,0.012330602,7,target
232,0.044053923,7,off-target
232,0.013616422,7,target
233,0.043787334,7,off-target
233,0.014107133,7,target
234,0.041418236,7,off-target
234,0.013621906,7,target
235,0.041503806,7,off-target
235,0.013853469,7,target
236,0.04363962,7,off-target
236,0.013403375,7,target
237,0.04359469,7,off-target
237,0.013424055,7,target
238,0.04467907,7,off-target
238,0.014658172,7,target
239,0.046616595,7,off-target
239,0.012229953,7,target
240,0.0435726,7,off-target
240,0.012967156,7,target
241,0.0403705,7,off-target
241,0.013360234,7,target
242,0.038545806,7,off-target
242,0.01161464,7,target
243,0.039873343,7,off-target
243,0.012371774,7,target
244,0.041438594,7,off-target
244,0.014159882,7,target
245,0.038972687,7,off-target
245,0.014045016,7,target
246,0.03798761,7,off-target
246,0.014165523,7,target
247,0.037184656,7,off-target
247,0.0126925,7,target
248,0.03468614,7,off-target
248,0.012284243,7,target
249,0.0345839,7,off-target
249,0.013355258,7,target
250,0.0340929,7,off-target
250,0.012755,7,target
251,0.033620846,7,off-target
251,0.012064984,7,target
252,0.034849994,7,off-target
252,0.011045797,7,target
253,0.034443,7,off-target
253,0.011540469,7,target
254,0.03521892,7,off-target
254,0.012949132,7,target
255,0.03540946,7,off-target
255,0.011831437,7,target
256,0.03577395,7,off-target
256,0.011606789,7,target
257,0.03631797,7,off-target
257,0.010266844,7,target
258,0.03368292,7,off-target
258,0.0099028675,7,target
259,0.0323285,7,off-target
259,0.010277734,7,target
260,0.032371555,7,off-target
260,0.009559352,7,target
261,0.03277683,7,off-target
261,0.008554031,7,target
262,0.032347344,7,off-target
262,0.008301703,7,target
263,0.034536023,7,off-target
263,0.0069800154,7,target
264,0.035850078,7,off-target
264,0.0077676876,7,target
265,0.031282444,7,off-target
265,0.007615414,7,target
266,0.029662399,7,off-target
266,0.007495703,7,target
267,0.032474015,7,off-target
267,0.007678492,7,target
268,0.033293992,7,off-target
268,0.007865594,7,target
269,0.03339157,7,off-target
269,0.007088539,7,target
270,0.03520628,7,off-target
270,0.0076016015,7,target
271,0.03427272,7,off-target
271,0.0079295235,7,target
272,0.033639234,7,off-target
272,0.0076337424,7,target
273,0.034861375,7,off-target
273,0.0075448123,7,target
274,0.03659479,7,off-target
274,0.008455735,7,target
275,0.03815404,7,off-target
275,0.009176086,7,target
276,0.040702555,7,off-target
276,0.008707992,7,target
277,0.041608695,7,off-target
277,0.0097123515,7,target
278,0.04306035,7,off-target
278,0.009774985,7,target
279,0.04208571,7,off-target
279,0.010183007,7,target
280,0.042322766,7,off-target
280,0.013172953,7,target
281,0.04121018,7,off-target
281,0.013163015,7,target
282,0.037999664,7,off-target
282,0.012725914,7,target
283,0.038270485,7,off-target
283,0.013910922,7,target
284,0.036350228,7,off-target
284,0.013262648,7,target
285,0.036135335,7,off-target
285,0.014039852,7,target
286,0.037876688,7,off-target
286,0.013661711,7,target
287,0.03845757,7,off-target
287,0.013339507,7,target
288,0.039577305,7,off-target
288,0.013288633,7,target
289,0.043006923,7,off-target
289,0.014253532,7,target
290,0.043904,7,off-target
290,0.015098148,7,target
291,0.045422163,7,off-target
291,0.015951876,7,target
292,0.046738226,7,off-target
292,0.016005477,7,target
293,0.04532482,7,off-target
293,0.017227141,7,target
294,0.044050664,7,off-target
294,0.017892124,7,target
295,0.043843586,7,off-target
295,0.01786285,7,target
296,0.044099264,7,off-target
296,0.017047632,7,target
297,0.04200307,7,off-target
297,0.0155355,7,target
298,0.042799924,7,off-target
298,0.014954765,7,target
299,0.041669283,7,off-target
299,0.015166102,7,target
300,0.041807406,7,off-target
300,0.016467704,7,target
301,0.041391782,7,off-target
301,0.0148585625,7,target
302,0.046137102,7,off-target
302,0.014538539,7,target
303,0.044748764,7,off-target
303,0.0160515,7,target
304,0.041377265,7,off-target
304,0.0176085,7,target
305,0.042748235,7,off-target
305,0.018029312,7,target
306,0.04200914,7,off-target
306,0.0154682575,7,target
307,0.04168426,7,off-target
307,0.01320986,7,target
308,0.03984251,7,off-target
308,0.013156804,7,target
309,0.033748046,7,off-target
309,0.014157516,7,target
310,0.035095803,7,off-target
310,0.013154609,7,target
311,0.037294548,7,off-target
311,0.012627094,7,target
312,0.034696188,7,off-target
312,0.012861586,7,target
313,0.032441046,7,off-target
313,0.0128453905,7,target
314,0.032150656,7,off-target
314,0.012718243,7,target
315,0.033199295,7,off-target
315,0.01213225,7,target
316,0.032152876,7,off-target
316,0.013296094,7,target
317,0.03170168,7,off-target
317,0.012448726,7,target
318,0.03309494,7,off-target
318,0.012291344,7,target
319,0.033806585,7,off-target
319,0.011563141,7,target
320,0.034751423,7,off-target
320,0.011742375,7,target
321,0.03795226,7,off-target
321,0.010190219,7,target
322,0.03854924,7,off-target
322,0.009003985,7,target
323,0.03742068,7,off-target
323,0.008106297,7,target
324,0.03988604,7,off-target
324,0.0087850075,7,target
325,0.03877829,7,off-target
325,0.008059774,7,target
326,0.036573455,7,off-target
326,0.0073713204,7,target
327,0.033372343,7,off-target
327,0.0077242735,7,target
328,0.03254938,7,off-target
328,0.007168453,7,target
329,0.034124,7,off-target
329,0.006806781,7,target
330,0.031369563,7,off-target
330,0.007478148,7,target
331,0.029777242,7,off-target
331,0.0069535156,7,target
332,0.02892361,7,off-target
332,0.0071835155,7,target
333,0.02965557,7,off-target
333,0.007594922,7,target
334,0.02809804,7,off-target
334,0.0074860235,7,target
335,0.024694953,7,off-target
335,0.007068547,7,target
336,0.026670149,7,off-target
336,0.006163391,7,target
337,0.027122866,7,off-target
337,0.0064341873,7,target
338,0.029805055,7,off-target
338,0.0067445626,7,target
339,0.030806672,7,off-target
339,0.0060773906,7,target
340,0.02837678,7,off-target
340,0.0055583827,7,target
341,0.030094657,7,off-target
341,0.0061926953,7,target
342,0.03230161,7,off-target
342,0.0060965,7,target
343,0.03483828,7,off-target
343,0.0055158515,7,target
344,0.035733767,7,off-target
344,0.005436055,7,target
345,0.036613967,7,off-target
345,0.005540258,7,target
346,0.034739196,7,off-target
346,0.005383086,7,target
347,0.035359625,7,off-target
347,0.004759836,7,target
348,0.034735437,7,off-target
348,0.004845945,7,target
349,0.033950537,7,off-target
349,0.0043562967,7,target
350,0.03396287,7,off-target
350,0.0043955,7,target
351,0.033703327,7,off-target
351,0.0036532343,7,target
352,0.033297297,7,off-target
352,0.0035998204,7,target
353,0.032340758,7,off-target
353,0.004102422,7,target
354,0.0292485,7,off-target
354,0.003888203,7,target
355,0.028511234,7,off-target
355,0.003793078,7,target
356,0.027479485,7,off-target
356,0.0041103517,7,target
357,0.030191923,7,off-target
357,0.0048751407,7,target
358,0.0290355,7,off-target
358,0.0044739842,7,target
359,0.03088046,7,off-target
359,0.0047120936,7,target
360,0.03021593,7,off-target
360,0.005253078,7,target
361,0.028917922,7,off-target
361,0.0060226484,7,target
362,0.02743722,7,off-target
362,0.005363547,7,target
363,0.027668921,7,off-target
363,0.0054015,7,target
364,0.027699532,7,off-target
364,0.005069133,7,target
365,0.026590407,7,off-target
365,0.005656367,7,target
366,0.027371937,7,off-target
366,0.0057851877,7,target
367,0.027521718,7,off-target
367,0.00621368,7,target
368,0.024792805,7,off-target
368,0.007466875,7,target
369,0.023407219,7,off-target
369,0.0061836876,7,target
370,0.022205133,7,off-target
370,0.00679925,7,target
371,0.021675969,7,off-target
371,0.0061000623,7,target
372,0.02130447,7,off-target
372,0.006361492,7,target
373,0.020889422,7,off-target
373,0.00699857,7,target
374,0.020554258,7,off-target
374,0.008208609,7,target
375,0.019225,7,off-target
375,0.007732953,7,target
376,0.018477485,7,off-target
376,0.008677906,7,target
377,0.021507438,7,off-target
377,0.008801851,7,target
378,0.020989375,7,off-target
378,0.007804578,7,target
379,0.019190758,7,off-target
379,0.007301547,7,target
380,0.019799491,7,off-target
380,0.00979239,7,target
381,0.017579937,7,off-target
381,0.00839607,7,target
382,0.018613907,7,off-target
382,0.007708672,7,target
383,0.01718425,7,off-target
383,0.007937976,7,target
384,0.017644329,7,off-target
384,0.007545422,7,target
385,0.017389461,7,off-target
385,0.0064246096,7,target
386,0.017431712,7,off-target
386,0.005173219,7,target
387,0.019651415,7,off-target
387,0.006689375,7,target
388,0.019513993,7,off-target
388,0.0066483906,7,target
389,0.019152414,7,off-target
389,0.006750297,7,target
390,0.020105517,7,off-target
390,0.006244406,7,target
391,0.0186825,7,off-target
391,0.006026078,7,target
392,0.018293515,7,off-target
392,0.007081336,7,target
393,0.01732486,7,off-target
393,0.006935,7,target
394,0.018862626,7,off-target
394,0.0077241873,7,target
395,0.018256992,7,off-target
395,0.008412984,7,target
396,0.020032445,7,off-target
396,0.008015985,7,target
397,0.018867062,7,off-target
397,0.0070305155,7,target
398,0.015967602,7,off-target
398,0.008247805,7,target
399,0.01484114,7,off-target
399,0.007619047,7,target
400,0.016927673,7,off-target
400,0.0065042265,7,target
401,0.015586664,7,off-target
401,0.0068928907,7,target
402,0.013304507,7,off-target
402,0.0068618283,7,target
403,0.014589266,7,off-target
403,0.0070855157,7,target
404,0.015238711,7,off-target
404,0.0065421327,7,target
405,0.016445743,7,off-target
405,0.0061057266,7,target
406,0.01936747,7,off-target
406,0.0059876796,7,target
407,0.018300952,7,off-target
407,0.006550422,7,target
408,0.019008195,7,off-target
408,0.007526922,7,target
409,0.019564813,7,off-target
409,0.007699289,7,target
410,0.020112624,7,off-target
410,0.006875,7,target
411,0.019760102,7,off-target
411,0.0067267423,7,target
412,0.020810336,7,off-target
412,0.008716109,7,target
413,0.0190735,7,off-target
413,0.010324921,7,target
414,0.018769203,7,off-target
414,0.009621016,7,target
415,0.021792702,7,off-target
415,0.010464868,7,target
416,0.021492952,7,off-target
416,0.009418273,7,target
417,0.02095175,7,off-target
417,0.009174727,7,target
418,0.021570953,7,off-target
418,0.0088508595,7,target
419,0.021413242,7,off-target
419,0.009214571,7,target
420,0.019656172,7,off-target
420,0.00841786,7,target
421,0.01828696,7,off-target
421,0.0091594765,7,target
422,0.017369837,7,off-target
422,0.008626938,7,target
423,0.019408515,7,off-target
423,0.0072411955,7,target
424,0.02046918,7,off-target
424,0.00738475,7,target
425,0.020784594,7,off-target
425,0.007310766,7,target
426,0.019797953,7,off-target
426,0.0075752656,7,target
427,0.020546766,7,off-target
427,0.006957594,7,target
428,0.020454578,7,off-target
428,0.0061358595,7,target
429,0.019722117,7,off-target
429,0.0066340077,7,target
430,0.019724539,7,off-target
430,0.0064553125,7,target
431,0.019602602,7,off-target
431,0.0070586484,7,target
432,0.021924281,7,off-target
432,0.007299953,7,target
433,0.020673929,7,off-target
433,0.0073971795,7,target
434,0.020187875,7,off-target
434,0.0074899765,7,target
435,0.01952593,7,off-target
435,0.0071586953,7,target
436,0.01884611,7,off-target
436,0.0076531796,7,target
437,0.01932836,7,off-target
437,0.0075341486,7,target
438,0.023277234,7,off-target
438,0.0070418515,7,target
439,0.02228843,7,off-target
439,0.006220133,7,target
440,0.023516102,7,off-target
440,0.006396453,7,target
441,0.024548093,7,off-target
441,0.0066889375,7,target
442,0.027275883,7,off-target
442,0.007014875,7,target
443,0.027388016,7,off-target
443,0.007700016,7,target
444,0.027963977,7,off-target
444,0.0072094686,7,target
445,0.02438328,7,off-target
445,0.006825289,7,target
446,0.024591172,7,off-target
446,0.0070684296,7,target
447,0.021783117,7,off-target
447,0.00631082,7,target
448,0.022408344,7,off-target
448,0.0063960156,7,target
449,0.022467446,7,off-target
449,0.007070344,7,target
450,0.023808187,7,off-target
450,0.006543984,7,target
451,0.020827312,7,off-target
451,0.0064208983,7,target
452,0.019076133,7,off-target
452,0.0070267343,7,target
453,0.018160852,7,off-target
453,0.006996383,7,target
454,0.016958,7,off-target
454,0.0072811795,7,target
455,0.016024407,7,off-target
455,0.007338047,7,target
456,0.014386266,7,off-target
456,0.007969078,7,target
457,0.012975164,7,off-target
457,0.007398953,7,target
458,0.013327672,7,off-target
458,0.0077211405,7,target
459,0.013368976,7,off-target
459,0.0069331797,7,target
460,0.01302318,7,off-target
460,0.0066267657,7,target
461,0.01391964,7,off-target
461,0.006215383,7,target
462,0.011896656,7,off-target
462,0.0060045156,7,target
463,0.011611492,7,off-target
463,0.0065878904,7,target
464,0.011062055,7,off-target
464,0.006346547,7,target
465,0.0121039925,7,off-target
465,0.0065850313,7,target
466,0.012069578,7,off-target
466,0.005681336,7,target
467,0.013052258,7,off-target
467,0.0058086487,7,target
468,0.013173625,7,off-target
468,0.006665094,7,target
469,0.0129812425,7,off-target
469,0.0067437734,7,target
470,0.015013547,7,off-target
470,0.0074545234,7,target
471,0.01669161,7,off-target
471,0.008255328,7,target
472,0.015077649,7,off-target
472,0.0075401096,7,target
473,0.016030524,7,off-target
473,0.007490555,7,target
474,0.017858164,7,off-target
474,0.008149281,7,target
475,0.017096156,7,off-target
475,0.007770656,7,target
476,0.0208414,7,off-target
476,0.008734226,7,target
477,0.02256889,7,off-target
477,0.0094175935,7,target
478,0.02155225,7,off-target
478,0.008702508,7,target
479,0.019821882,7,off-target
479,0.0095229065,7,target
480,0.020328688,7,off-target
480,0.009553508,7,target
481,0.019778047,7,off-target
481,0.010857313,7,target
482,0.01947725,7,off-target
482,0.009355563,7,target
483,0.019392101,7,off-target
483,0.008920336,7,target
484,0.016913211,7,off-target
484,0.008707226,7,target
485,0.015825657,7,off-target
485,0.009159382,7,target
486,0.016329085,7,off-target
486,0.00944407,7,target
487,0.016000617,7,off-target
487,0.011129656,7,target
488,0.012139039,7,off-target
488,0.01442743,7,target
489,0.0108822575,7,off-target
489,0.014688961,7,target
490,0.010286625,7,off-target
490,0.012879344,7,target
491,0.010097304,7,off-target
491,0.012231406,7,target
492,0.010396977,7,off-target
492,0.011734734,7,target
493,0.011370312,7,off-target
493,0.010285789,7,target
494,0.011596367,7,off-target
494,0.009095297,7,target
495,0.012783437,7,off-target
495,0.00805282,7,target
496,0.01535711,7,off-target
496,0.008875976,7,target
497,0.015588875,7,off-target
497,0.008657367,7,target
498,0.015645133,7,off-target
498,0.008939274,7,target
499,0.017710257,7,off-target
499,0.008964172,7,target
500,0.017788962,7,off-target
500,0.008322164,7,target
501,0.015905157,7,off-target
501,0.007973125,7,target
502,0.017757485,7,off-target
502,0.006284336,7,target
503,0.015803734,7,off-target
503,0.0066053984,7,target
504,0.017213726,7,off-target
504,0.006629039,7,target
505,0.017437391,7,off-target
505,0.007209344,7,target
506,0.016314054,7,off-target
506,0.007963844,7,target
507,0.01553125,7,off-target
507,0.008187297,7,target
508,0.014868078,7,off-target
508,0.007672969,7,target
509,0.014413618,7,off-target
509,0.006941039,7,target
510,0.015132477,7,off-target
510,0.006575961,7,target
511,0.0138809215,7,off-target
511,0.007770383,7,target
512,0.014638937,7,off-target
512,0.006447453,7,target
513,0.014556742,7,off-target
513,0.0065668984,7,target
514,0.01694086,7,off-target
514,0.0054615936,7,target
515,0.01532736,7,off-target
515,0.0042223516,7,target
516,0.015996367,7,off-target
516,0.0043162345,7,target
517,0.015001242,7,off-target
517,0.004446117,7,target
518,0.016231265,7,off-target
518,0.004990094,7,target
519,0.015234883,7,off-target
519,0.004414383,7,target
520,0.01440882,7,off-target
520,0.0042034686,7,target
521,0.014288687,7,off-target
521,0.004818055,7,target
522,0.016090805,7,off-target
522,0.005342789,7,target
523,0.012177422,7,off-target
523,0.0063886093,7,target
524,0.014231219,7,off-target
524,0.0065154373,7,target
525,0.012734039,7,off-target
525,0.0065344064,7,target
526,0.012723336,7,off-target
526,0.0068062814,7,target
527,0.013119203,7,off-target
527,0.008132508,7,target
528,0.011435093,7,off-target
528,0.0079182815,7,target
529,0.012835242,7,off-target
529,0.008633899,7,target
530,0.013095203,7,off-target
530,0.008795219,7,target
531,0.013022851,7,off-target
531,0.009999922,7,target
532,0.01345757,7,off-target
532,0.0092973905,7,target
533,0.014229969,7,off-target
533,0.008945515,7,target
534,0.013614375,7,off-target
534,0.0079870075,7,target
535,0.01519825,7,off-target
535,0.007947398,7,target
536,0.0148786325,7,off-target
536,0.009057258,7,target
537,0.014613852,7,off-target
537,0.00882118,7,target
538,0.013247102,7,off-target
538,0.008156633,7,target
539,0.0126602035,7,off-target
539,0.009047304,7,target
540,0.013134125,7,off-target
540,0.009743609,7,target
541,0.014310063,7,off-target
541,0.009038679,7,target
542,0.013874547,7,off-target
