t,ksd,seed,type
326,0.011775402,7,target
327,0.00743225,7,off-target
327,0.022699581,7,target
328,0.009894515,7,off-target
328,0.014141824,7,target
329,0.0095215,7,off-target
329,0.008161082,7,target
330,0.015289031,7,off-target
330,0.009135985,7,target
331,0.0076089376,7,off-target
331,0.008200012,7,target
332,0.009359296,7,off-target
332,0.006212961,7,target
333,0.008497391,7,off-target
333,0.011599465,7,target
334,0.022594953,7,off-target
334,0.005957918,7,target
335,0.011005,7,off-target
335,0.0142558515,7,target
336,0.03314378,7,off-target
336,0.005886656,7,target
337,0.013562125,7,off-target
337,0.0060971873,7,target
338,0.017199468,7,off-target
338,0.011527676,7,target
339,0.025100032,7,off-target
339,0.0069142734,7,target
340,0.00900861,7,off-target
340,0.018894043,7,target
341,0.006811266,7,off-target
341,0.006246457,7,target
342,0.0119748125,7,off-target
342,0.00595875,7,target
343,0.008220063,7,off-target
343,0.023358453,7,target
344,0.014729203,7,off-target
344,0.020530906,7,target
345,0.007179375,7,off-target
345,0.016349636,7,target
346,0.0077935937,7,off-target
346,0.017770577,7,target
347,0.0060864217,7,off-target
347,0.008511734,7,target
348,0.014394796,7,off-target
348,0.008955352,7,target
349,0.012098469,7,off-target
349,0.00798509,7,target
350,0.012931531,7,off-target
350,0.0058155586,7,target
351,0.008734594,7,off-target
351,0.004702633,7,target
352,0.014826953,7,off-target
352,0.007465539,7,target
353,0.0110519845,7,off-target
353,0.007588656,7,target
354,0.009223641,7,off-target
354,0.0083183395,7,target
355,0.009027766,7,off-target
355,0.0054668947,7,target
356,0.006221547,7,off-target
356,0.014205602,7,target
357,0.02014722,7,off-target
357,0.009883211,7,target
358,0.022482188,7,off-target
358,0.009937328,7,target
359,0.010416016,7,off-target
359,0.011205774,7,target
360,0.011353516,7,off-target
360,0.022371918,7,target
361,0.018373782,7,off-target
361,0.00647757,7,target
362,0.01183225,7,off-target
362,0.009339356,7,target
363,0.009287343,7,off-target
363,0.009833586,7,target
364,0.010751156,7,off-target
364,0.009048211,7,target
365,0.00852025,7,off-target
365,0.008663898,7,target
366,0.012851875,7,off-target
366,0.0034681445,7,target
367,0.008479125,7,off-target
367,0.0106732305,7,target
368,0.012280109,7,off-target
368,0.008821543,7,target
369,0.0069594374,7,off-target
369,0.009018836,7,target
370,0.016218094,7,off-target
370,0.01197927,7,target
371,0.007991297,7,off-target
371,0.01653759,7,target
372,0.009562031,7,off-target
372,0.008515175,7,target
373,0.014760343,7,off-target
373,0.005379887,7,target
374,0.017908469,7,off-target
374,0.008530086,7,target
375,0.009313921,7,off-target
375,0.005943875,7,target
376,0.011520328,7,off-target
376,0.0066393283,7,target
377,0.01698361,7,off-target
377,0.0064113555,7,target
378,0.010503078,7,off-target
378,0.0067764334,7,target
379,0.012932687,7,off-target
379,0.012114254,7,target
380,0.0097392965,7,off-target
380,0.0064184573,7,target
381,0.0084125,7,off-target
381,0.0084730545,7,target
382,0.014761719,7,off-target
382,0.010976692,7,target
383,0.0145735,7,off-target
383,0.019402238,7,target
384,0.017027704,7,off-target
384,0.013799562,7,target
385,0.01515211,7,off-target
385,0.008695222,7,target
386,0.013563484,7,off-target
386,0.019872379,7,target
387,0.007568516,7,off-target
387,0.013757562,7,target
388,0.010303766,7,off-target
388,0.0076240273,7,target
389,0.01378414,7,off-target
389,0.017309671,7,target
390,0.010585265,7,off-target
390,0.009142976,7,target
391,0.0059254062,7,off-target
391,0.007424496,7,target
392,0.008713953,7,off-target
392,0.022867156,7,target
393,0.009508265,7,off-target
393,0.016600676,7,target
394,0.007163766,7,off-target
394,0.0053033554,7,target
395,0.015631562,7,off-target
395,0.013677426,7,target
396,0.014942375,7,off-target
396,0.013808183,7,target
397,0.0066415626,7,off-target
397,0.009929871,7,target
398,0.010268438,7,off-target
398,0.005913844,7,target
399,0.0065214843,7,off-target
399,0.0048313006,7,target
400,0.0037899062,7,off-target
400,0.005124293,7,target
401,0.011378,7,off-target
401,0.014340602,7,target
402,0.0066725155,7,off-target
402,0.017017085,7,target
403,0.0070028594,7,off-target
403,0.014451336,7,target
404,0.012227469,7,off-target
404,0.010269465,7,target
405,0.004946719,7,off-target
405,0.012131211,7,target
406,0.0047464217,7,off-target
406,0.016313395,7,target
407,0.01053461,7,off-target
407,0.0070635662,7,target
408,0.0072916406,7,off-target
408,0.007611301,7,target
409,0.0055065467,7,off-target
409,0.004781164,7,target
410,0.007861859,7,off-target
410,0.014960191,7,target
411,0.007540453,7,off-target
411,0.008068254,7,target
412,0.010585313,7,off-target
412,0.017002309,7,target
413,0.018342782,7,off-target
413,0.017010583,7,target
414,0.029484626,7,off-target
414,0.014935808,7,target
415,0.011556656,7,off-target
415,0.012461027,7,target
416,0.011147844,7,off-target
416,0.012254082,7,target
417,0.014882125,7,off-target
417,0.01180716,7,target
418,0.013508625,7,off-target
418,0.01583614,7,target
419,0.016109485,7,off-target
419,0.0121078715,7,target
420,0.011796344,7,off-target
420,0.007558637,7,target
421,0.018675625,7,off-target
421,0.0040766327,7,target
422,0.008348422,7,off-target
422,0.009745582,7,target
423,0.0134232035,7,off-target
423,0.0060668983,7,target
424,0.014550312,7,off-target
424,0.0054514455,7,target
425,0.0065432657,7,off-target
425,0.008573816,7,target
426,0.0058673127,7,off-target
426,0.010289195,7,target
427,0.0069955313,7,off-target
427,0.008244418,7,target
428,0.0121165,7,off-target
428,0.006360508,7,target
429,0.008769281,7,off-target
429,0.010532953,7,target
430,0.012843875,7,off-target
430,0.011392625,7,target
431,0.015457531,7,off-target
431,0.010373703,7,target
432,0.023764813,7,off-target
432,0.011572547,7,target
433,0.015058469,7,off-target
433,0.010728625,7,target
434,0.019906422,7,off-target
434,0.0075616366,7,target
435,0.024468344,7,off-target
435,0.005764043,7,target
436,0.0076518594,7,off-target
436,0.0078066485,7,target
437,0.008581766,7,off-target
437,0.009273657,7,target
438,0.01010111,7,off-target
438,0.00979275,7,target
439,0.011708094,7,off-target
439,0.008053976,7,target
440,0.008309593,7,off-target
440,0.01650252,7,target
441,0.0041034687,7,off-target
441,0.006568086,7,target
442,0.01073964,7,off-target
442,0.004757121,7,target
443,0.008886734,7,off-target
443,0.012128664,7,target
444,0.010426625,7,off-target
444,0.013610285,7,target
445,0.006468375,7,off-target
445,0.012198801,7,target
446,0.020645218,7,off-target
446,0.016869528,7,target
447,0.0068576564,7,off-target
447,0.00810318,7,target
448,0.011374266,7,off-target
448,0.010498266,7,target
449,0.006624578,7,off-target
449,0.016402477,7,target
450,0.0064300937,7,off-target
450,0.0063782814,7,target
451,0.014677579,7,off-target
451,0.009152425,7,target
452,0.01578,7,off-target
452,0.005794215,7,target
453,0.016616015,7,off-target
453,0.0051994217,7,target
454,0.014777171,7,off-target
454,0.0039221053,7,target
455,0.012942453,7,off-target
455,0.0059544337,7,target
456,0.02123986,7,off-target
456,0.01812079,7,target
457,0.016114641,7,off-target
457,0.009223668,7,target
458,0.01684661,7,off-target
458,0.008096453,7,target
459,0.009834765,7,off-target
459,0.010533636,7,target
460,0.011569844,7,off-target
460,0.016397657,7,target
461,0.008964563,7,off-target
461,0.0037836172,7,target
462,0.013682875,7,off-target
462,0.004439664,7,target
463,0.007867875,7,off-target
463,0.009480446,7,target
464,0.012358281,7,off-target
464,0.015557578,7,target
465,0.011080781,7,off-target
465,0.0063211094,7,target
466,0.009442625,7,off-target
466,0.007846906,7,target
467,0.016615046,7,off-target
467,0.007857047,7,target
468,0.015550578,7,off-target
468,0.010329793,7,target
469,0.014044781,7,off-target
469,0.007062164,7,target
470,0.008992672,7,off-target
470,0.008304847,7,target
471,0.016414313,7,off-target
471,0.0053964844,7,target
472,0.013798844,7,off-target
472,0.011573367,7,target
473,0.007494,7,off-target
473,0.007615625,7,target
474,0.006386,7,off-target
474,0.017894113,7,target
475,0.01571461,7,off-target
475,0.007963352,7,target
476,0.01210939,7,off-target
476,0.010071894,7,target
477,0.0091885,7,off-target
477,0.0076394454,7,target
478,0.011245063,7,off-target
478,0.0052638045,7,target
479,0.0066142967,7,off-target
479,0.0145397615,7,target
480,0.009995969,7,off-target
480,0.01473873,7,target
481,0.008799391,7,off-target
481,0.013034961,7,target
482,0.009343547,7,off-target
482,0.017349059,7,target
483,0.016961735,7,off-target
483,0.016231723,7,target
484,0.013181516,7,off-target
484,0.010946719,7,target
485,0.0088785,7,off-target
485,0.010251476,7,target
486,0.0058333282,7,off-target
486,0.004296121,7,target
487,0.00534775,7,off-target
487,0.0045712227,7,target
488,0.00993189,7,off-target
488,0.0058378596,7,target
489,0.02091736,7,off-target
489,0.009925203,7,target
490,0.021441156,7,off-target
490,0.006565,7,target
491,0.016104626,7,off-target
491,0.009761379,7,target
492,0.015543062,7,off-target
492,0.010494782,7,target
493,0.017762046,7,off-target
493,0.008119981,7,target
494,0.010384813,7,off-target
494,0.0070682107,7,target
495,0.01744886,7,off-target
495,0.017036539,7,target
496,0.01975264,7,off-target
496,0.009578922,7,target
497,0.012609328,7,off-target
497,0.010670559,7,target
498,0.012875828,7,off-target
498,0.012493891,7,target
499,0.0073529533,7,off-target
499,0.011536168,7,target
500,0.01033536,7,off-target
500,0.015010176,7,target
501,0.008525578,7,off-target
501,0.016810577,7,target
502,0.01271625,7,off-target
502,0.010629711,7,target
503,0.013709203,7,off-target
503,0.010743465,7,target
504,0.010925516,7,off-target
504,0.008452593,7,target
505,0.00594775,7,off-target
505,0.009912879,7,target
506,0.016142562,7,off-target
506,0.01976593,7,target
507,0.015107437,7,off-target
507,0.0063838125,7,target
508,0.010128438,7,off-target
508,0.0073458594,7,target
509,0.009320609,7,off-target
509,0.012384859,7,target
510,0.007762203,7,off-target
510,0.0066718827,7,target
511,0.011265422,7,off-target
511,0.0045430236,7,target
512,0.007881469,7,off-target
512,0.003958598,7,target
513,0.0197795,7,off-target
513,0.0050383555,7,target
514,0.015440344,7,off-target
514,0.007546168,7,target
515,0.011958406,7,off-target
515,0.009927883,7,target
516,0.010232125,7,off-target
516,0.010144313,7,target
517,0.0076128435,7,off-target
517,0.0043168594,7,target
518,0.01652714,7,off-target
518,0.0051489295,7,target
519,0.018361656,7,off-target
519,0.0064070155,7,target
520,0.012226234,7,off-target
520,0.008965679,7,target
521,0.014475938,7,off-target
521,0.002946078,7,target
522,0.010901,7,off-target
522,0.0064591016,7,target
523,0.014644938,7,off-target
523,0.022149,7,target
524,0.007864093,7,off-target
524,0.008435516,7,target
525,0.01758675,7,off-target
525,0.005630285,7,target
526,0.016552437,7,off-target
526,0.004038227,7,target
527,0.010902407,7,off-target
527,0.0076965312,7,target
528,0.009074656,7,off-target
528,0.009829402,7,target
529,0.011017109,7,off-target
529,0.004436992,7,target
530,0.013628937,7,off-target
530,0.0077581485,7,target
531,0.0072948905,7,off-target
531,0.009240352,7,target
532,0.0072037186,7,off-target
532,0.0060087657,7,target
533,0.010402813,7,off-target
533,0.012245121,7,target
534,0.005174547,7,off-target
534,0.021158196,7,target
535,0.0070871874,7,off-target
535,0.011687625,7,target
536,0.010042281,7,off-target
536,0.013122758,7,target
537,0.009926062,7,off-target
537,0.0108284885,7,target
538,0.007301906,7,off-target
538,0.0073804455,7,target
539,0.007584219,7,off-target
539,0.008730617,7,target
540,0.008794188,7,off-target
540,0.019768875,7,target
541,0.013368906,7,off-target
541,0.004425566,7,target
542,0.010730672,7,off-target
542,0.005451094,7,target
543,0.0128859375,7,off-target
543,0.009192211,7,target
544,0.006976891,7,off-target
544,0.0056663905,7,target
545,0.0072824373,7,off-target
545,0.007839226,7,target
546,0.008602797,7,off-target
546,0.005679359,7,target
547,0.007648156,7,off-target
547,0.017465672,7,target
548,0.009029672,7,off-target
548,0.010352953,7,target
549,0.006627453,7,off-target
549,0.0073123868,7,target
550,0.009583672,7,off-target
550,0.006527664,7,target
551,0.0060738907,7,off-target
551,0.007485055,7,target
552,0.012464032,7,off-target
552,0.0087299645,7,target
553,0.006393047,7,off-target
553,0.010962828,7,target
554,0.016097797,7,off-target
554,0.011029859,7,target
555,0.013302782,7,off-target
555,0.0036627578,7,target
556,0.01104375,7,off-target
556,0.007104203,7,target
557,0.01908175,7,off-target
557,0.017145313,7,target
558,0.010647859,7,off-target
558,0.012905211,7,target
559,0.0047760154,7,off-target
559,0.010489164,7,target
560,0.008453656,7,off-target
560,0.0066588596,7,target
561,0.005210641,7,off-target
561,0.008936281,7,target
562,0.0048920936,7,off-target
562,0.008388734,7,target
563,0.0056424374,7,off-target
563,0.005128598,7,target
564,0.009199703,7,off-target
564,0.006456492,7,target
565,0.009676094,7,off-target
565,0.004793137,7,target
566,0.0066702813,7,off-target
566,0.010839394,7,target
567,0.0075867344,7,off-target
567,0.009012911,7,target
568,0.009975688,7,off-target
568,0.009347972,7,target
569,0.006388969,7,off-target
569,0.008508078,7,target
570,0.0061718905,7,off-target
570,0.010632906,7,target
571,0.014107609,7,off-target
571,0.012821211,7,target
572,0.009978516,7,off-target
572,0.011412406,7,target
573,0.017051203,7,off-target
573,0.005353672,7,target
574,0.0087214215,7,off-target
574,0.007554086,7,target
575,0.007875906,7,off-target
575,0.016740317,7,target
576,0.008372344,7,off-target
576,0.0063983086,7,target
577,0.0125215,7,off-target
577,0.0071944376,7,target
578,0.021136016,7,off-target
578,0.004755973,7,target
579,0.014948953,7,off-target
579,0.00880716,7,target
580,0.011301062,7,off-target
580,0.00876814,7,target
581,0.0052801874,7,off-target
581,0.013593332,7,target
582,0.004254172,7,off-target
582,0.01718905,7,target
583,0.006195047,7,off-target
583,0.014815215,7,target
584,0.011501219,7,off-target
584,0.009860407,7,target
585,0.009260266,7,off-target
585,0.008223047,7,target
586,0.014265641,7,off-target
586,0.011049101,7,target
587,0.018280672,7,off-target
587,0.010997785,7,target
588,0.0123736095,7,off-target
588,0.010265321,7,target
589,0.011386781,7,off-target
589,0.008658004,7,target
590,0.021065421,7,off-target
590,0.009896527,7,target
591,0.014246094,7,off-target
591,0.008613883,7,target
592,0.01171261,7,off-target
592,0.00839284,7,target
593,0.020226516,7,off-target
593,0.0060475664,7,target
594,0.00700975,7,off-target
594,0.005849113,7,target
595,0.008492437,7,off-target
595,0.0058810506,7,target
596,0.014905766,7,off-target
596,0.013609243,7,target
597,0.00952714,7,off-target
597,0.0073885936,7,target
598,0.009436515,7,off-target
598,0.009867465,7,target
599,0.0057807346,7,off-target
599,0.021817207,7,target
600,0.011653656,7,off-target
600,0.017934829,7,target
601,0.019748015,7,off-target
601,0.018258082,7,target
602,0.009569672,7,off-target
602,0.013524293,7,target
603,0.005488297,7,off-target
603,0.007378742,7,target
604,0.0066594533,7,off-target
604,0.0074858633,7,target
605,0.008150969,7,off-target
605,0.0071746954,7,target
606,0.007868922,7,off-target
606,0.0057683205,7,target
607,0.012091281,7,off-target
607,0.004940637,7,target
608,0.006052906,7,off-target
608,0.010607184,7,target
609,0.01363886,7,off-target
609,0.004961215,7,target
610,0.007971828,7,off-target
610,0.007612918,7,target
611,0.011195,7,off-target
611,0.009972273,7,target
612,0.009657125,7,off-target
612,0.014115273,7,target
613,0.023483813,7,off-target
613,0.005089047,7,target
614,0.0069908593,7,off-target
614,0.010287473,7,target
615,0.007288156,7,off-target
615,0.006017953,7,target
616,0.01763875,7,off-target
616,0.01141795,7,target
617,0.015688984,7,off-target
617,0.0119885355,7,target
618,0.008859047,7,off-target
618,0.008868703,7,target
619,0.010493297,7,off-target
619,0.012326223,7,target
620,0.008264281,7,off-target
620,0.012068988,7,target
621,0.007492094,7,off-target
621,0.013031821,7,target
622,0.0069862967,7,off-target
622,0.014365199,7,target
623,0.010170281,7,off-target
623,0.009356746,7,target
624,0.0066050156,7,off-target
624,0.0033392305,7,target
625,0.018736579,7,off-target
625,0.01021157,7,target
626,0.024341656,7,off-target
626,0.006841012,7,target
627,0.008198172,7,off-target
627,0.0127270585,7,target
628,0.005041406,7,off-target
628,0.012964735,7,target
629,0.01124025,7,off-target
629,0.011605684,7,target
630,0.0063528283,7,off-target
630,0.011398078,7,target
631,0.006833,7,off-target
631,0.00848925,7,target
632,0.007897172,7,off-target
632,0.005539414,7,target
633,0.008515375,7,off-target
633,0.01661825,7,target
634,0.008090875,7,off-target
634,0.032149006,7,target
635,0.010899954,7,off-target
635,0.018329708,7,target
636,0.015613016,7,off-target
636,0.016492972,7,target
637,0.012120078,7,off-target
637,0.009392984,7,target
638,0.018231891,7,off-target
638,0.01977811,7,target
639,0.017176595,7,off-target
639,0.018543832,7,target
640,0.007884172,7,off-target
640,0.019800305,7,target
641,0.008691422,7,off-target
641,0.009000789,7,target
642,0.0058712657,7,off-target
642,0.008120656,7,target
643,0.010763765,7,off-target
643,0.01217343,7,target
644,0.0098928595,7,off-target
644,0.010750668,7,target
645,0.006963625,7,off-target
645,0.014827644,7,target
646,0.01586961,7,off-target
646,0.016421078,7,target
647,0.010095547,7,off-target
647,0.012767961,7,target
648,0.010383688,7,off-target
648,0.01392848,7,target
649,0.0077033592,7,off-target
649,0.005742742,7,target
650,0.0074415156,7,off-target
650,0.005514082,7,target
651,0.013944406,7,off-target
651,0.015442016,7,target
652,0.019421,7,off-target
652,0.013012809,7,target
653,0.017629173,7,off-target
653,0.008466484,7,target
654,0.0058289533,7,off-target
654,0.023899257,7,target
655,0.014584609,7,off-target
655,0.020112403,7,target
656,0.01101975,7,off-target
656,0.009685442,7,target
657,0.011455672,7,off-target
657,0.009873109,7,target
658,0.012548578,7,off-target
658,0.0077022812,7,target
659,0.011465953,7,off-target
659,0.0055829454,7,target
660,0.019952906,7,off-target
660,0.0077385195,7,target
661,0.015966984,7,off-target
661,0.007415719,7,target
662,0.015597687,7,off-target
662,0.004421039,7,target
663,0.013200516,7,off-target
663,0.005401082,7,target
664,0.011736094,7,off-target
664,0.004889887,7,target
665,0.008556609,7,off-target
665,0.010952437,7,target
666,0.006340953,7,off-target
666,0.0056726406,7,target
667,0.011261609,7,off-target
667,0.0092123635,7,target
668,0.008843609,7,off-target
668,0.01688193,7,target
669,0.00736325,7,off-target
669,0.010441914,7,target
670,0.0070256093,7,off-target
670,0.011960113,7,target
671,0.01250825,7,off-target
671,0.017510792,7,target
672,0.012943156,7,off-target
672,0.014474164,7,target
673,0.010018766,7,off-target
673,0.0055023357,7,target
674,0.007489453,7,off-target
674,0.008601121,7,target
675,0.009176625,7,off-target
675,0.008905191,7,target
676,0.0061003594,7,off-target
676,0.012744547,7,target
677,0.009000125,7,off-target
677,0.0036123984,7,target
678,0.017577704,7,off-target
678,0.009601988,7,target
679,0.0071883905,7,off-target
679,0.013799727,7,target
680,0.007299281,7,off-target
680,0.01194895,7,target
681,0.0061307186,7,off-target
681,0.008980625,7,target
682,0.009204625,7,off-target
682,0.007894824,7,target
683,0.008770953,7,off-target
683,0.008927386,7,target
684,0.010731297,7,off-target
684,0.010115449,7,target
685,0.02231497,7,off-target
685,0.017571079,7,target
686,0.012214406,7,off-target
686,0.012161925,7,target
687,0.011354079,7,off-target
687,0.01422591,7,target
688,0.013565297,7,off-target
688,0.01088918,7,target
689,0.016518688,7,off-target
689,0.0089683905,7,target
690,0.014162047,7,off-target
690,0.014063906,7,target
691,0.006470656,7,off-target
691,0.0038414258,7,target
692,0.016036421,7,off-target
692,0.0068946485,7,target
693,0.009716188,7,off-target
693,0.0064877383,7,target
694,0.011420594,7,off-target
694,0.010829219,7,target
695,0.008674406,7,off-target
695,0.013339648,7,target
696,0.010750453,7,off-target
696,0.008320472,7,target
697,0.021038124,7,off-target
697,0.006542113,7,target
698,0.012022968,7,off-target
698,0.0070728203,7,target
699,0.012336954,7,off-target
699,0.010887726,7,target
700,0.012487328,7,off-target
700,0.014580675,7,target
701,0.011789922,7,off-target
701,0.019328175,7,target
702,0.009982141,7,off-target
702,0.013842683,7,target
703,0.008915516,7,off-target
703,0.012274363,7,target
704,0.008758938,7,off-target
704,0.0086740935,7,target
705,0.011126859,7,off-target
705,0.004558051,7,target
706,0.015959876,7,off-target
706,0.005021742,7,target
707,0.0066329218,7,off-target
707,0.01129136,7,target
708,0.006839375,7,off-target
708,0.0050062537,7,target
709,0.010356484,7,off-target
709,0.0087048905,7,target
710,0.01616675,7,off-target
710,0.010031156,7,target
711,0.01029189,7,off-target
711,0.0038731797,7,target
712,0.012753453,7,off-target
712,0.008505371,7,target
713,0.011859062,7,off-target
713,0.0055015977,7,target
714,0.012035656,7,off-target
714,0.007342648,7,target
715,0.0061903438,7,off-target
715,0.0058493163,7,target
716,0.0071519376,7,off-target
716,0.009010109,7,target
717,0.008752703,7,off-target
717,0.0072341054,7,target
718,0.010695266,7,off-target
718,0.0040299217,7,target
719,0.006012406,7,off-target
719,0.005465996,7,target
720,0.006536469,7,off-target
720,0.007040922,7,target
721,0.013126203,7,off-target
721,0.0077234805,7,target
722,0.017416468,7,off-target
722,0.009109348,7,target
723,0.0047812657,7,off-target
723,0.003933176,7,target
724,0.009022109,7,off-target
724,0.006441031,7,target
725,0.006925453,7,off-target
725,0.010044117,7,target
726,0.014532078,7,off-target
726,0.0053289453,7,target
727,0.012841641,7,off-target
727,0.0049096094,7,target
728,0.03093364,7,off-target
728,0.0053043985,7,target
729,0.017292,7,off-target
729,0.010520144,7,target
730,0.02621286,7,off-target
730,0.007366531,7,target
731,0.013160531,7,off-target
731,0.013627762,7,target
732,0.0071940627,7,off-target
732,0.010208492,7,target
733,0.0063306717,7,off-target
733,0.009402773,7,target
734,0.019250704,7,off-target
734,0.0065542734,7,target
735,0.01140275,7,off-target
735,0.010247688,7,target
736,0.018407157,7,off-target
736,0.014940262,7,target
737,0.010876812,7,off-target
737,0.0044269883,7,target
738,0.010548844,7,off-target
738,0.011058926,7,target
739,0.0086930785,7,off-target
739,0.0067432695,7,target
740,0.014369813,7,off-target
740,0.0039377385,7,target
741,0.016102266,7,off-target
741,0.006822434,7,target
742,0.010692704,7,off-target
742,0.009813441,7,target
743,0.010964203,7,off-target
743,0.009898961,7,target
744,0.0125645,7,off-target
744,0.0024543945,7,target
745,0.0120825,7,off-target
745,0.0049922303,7,target
746,0.007575125,7,off-target
746,0.0069365585,7,target
747,0.019222468,7,off-target
747,0.014669535,7,target
748,0.009267297,7,off-target
748,0.019820098,7,target
749,0.013148875,7,off-target
749,0.0076278397,7,target
750,0.0068290313,7,off-target
750,0.004462672,7,target
751,0.009549422,7,off-target
751,0.00671143,7,target
752,0.010479718,7,off-target
752,0.011137481,7,target
753,0.01572925,7,off-target
753,0.016151544,7,target
754,0.008364,7,off-target
754,0.012523132,7,target
755,0.007451672,7,off-target
755,0.0076068244,7,target
756,0.0128367655,7,off-target
756,0.006738262,7,target
757,0.0072971405,7,off-target
757,0.024193378,7,target
758,0.012184328,7,off-target
758,0.019961735,7,target
759,0.0060611716,7,off-target
759,0.013589305,7,target
760,0.0071173124,7,off-target
760,0.018330738,7,target
761,0.010414391,7,off-target
761,0.0066669374,7,target
762,0.004920531,7,off-target
762,0.009036192,7,target
763,0.008933172,7,off-target
763,0.008441629,7,target
764,0.012164672,7,off-target
764,0.008175528,7,target
765,0.0061203437,7,off-target
765,0.0053961053,7,target
766,0.007989843,7,off-target
766,0.013856957,7,target
767,0.012278797,7,off-target
767,0.010648511,7,target
768,0.01341039,7,off-target
768,0.008779476,7,target
769,0.014968422,7,off-target
769,0.009750234,7,target
770,0.00843325,7,off-target
770,0.0150541365,7,target
771,0.011046422,7,off-target
771,0.00792364,7,target
772,0.009431828,7,off-target
772,0.009806813,7,target
773,0.007135875,7,off-target
773,0.020914063,7,target
774,0.009411359,7,off-target
774,0.01829857,7,target
775,0.025000624,7,off-target
775,0.012717684,7,target
776,0.011648469,7,off-target
776,0.0054079024,7,target
777,0.011758578,7,off-target
777,0.0064918594,7,target
778,0.0076486873,7,off-target
778,0.012454684,7,target
779,0.010748,7,off-target
779,0.008952269,7,target
780,0.010313437,7,off-target
780,0.006279609,7,target
781,0.010132625,7,off-target
781,0.012675688,7,target
782,0.007785031,7,off-target
782,0.02362653,7,target
783,0.008883219,7,off-target
783,0.013267633,7,target
784,0.009138812,7,off-target
784,0.006246914,7,target
785,0.012354797,7,off-target
785,0.008318309,7,target
786,0.0077480157,7,off-target
786,0.0068545393,7,target
787,0.010360781,7,off-target
787,0.0050480664,7,target
788,0.017838938,7,off-target
788,0.006846922,7,target
789,0.0074058436,7,off-target
789,0.0068734335,7,target
790,0.009964312,7,off-target
790,0.006542324,7,target
791,0.008596859,7,off-target
791,0.01233073,7,target
792,0.018516688,7,off-target
792,0.007461902,7,target
793,0.009673031,7,off-target
793,0.012442871,7,target
794,0.009587609,7,off-target
794,0.014864238,7,target
795,0.015600015,7,off-target
795,0.008455235,7,target
796,0.023379156,7,off-target
796,0.008060539,7,target
797,0.009213094,7,off-target
797,0.006186746,7,target
798,0.009510172,7,off-target
798,0.010044516,7,target
799,0.013424984,7,off-target
799,0.012850113,7,target
800,0.016065657,7,off-target
800,0.007146777,7,target
801,0.014181438,7,off-target
801,0.008390059,7,target
802,0.011701719,7,off-target
802,0.007093875,7,target
803,0.015817344,7,off-target
803,0.009198726,7,target
804,0.014548094,7,off-target
804,0.0075308396,7,target
805,0.00983175,7,off-target
805,0.0057966486,7,target
806,0.0066991877,7,off-target
806,0.014453106,7,target
807,0.015092218,7,off-target
807,0.009315488,7,target
808,0.008800141,7,off-target
808,0.01486041,7,target
809,0.007002875,7,off-target
809,0.006514133,7,target
810,0.009624829,7,off-target
810,0.0059383595,7,target
811,0.009634157,7,off-target
811,0.013018949,7,target
812,0.010353954,7,off-target
812,0.012791269,7,target
813,0.005407453,7,off-target
813,0.005361336,7,target
814,0.0063579376,7,off-target
814,0.0033758439,7,target
815,0.016306844,7,off-target
815,0.01210839,7,target
816,0.014206656,7,off-target
816,0.008050836,7,target
817,0.014255156,7,off-target
817,0.0059991525,7,target
818,0.008570875,7,off-target
818,0.010548273,7,target
819,0.0077597187,7,off-target
819,0.0059748674,7,target
820,0.012537234,7,off-target
820,0.014298406,7,target
821,0.015356391,7,off-target
821,0.02049529,7,target
822,0.011620032,7,off-target
822,0.023855194,7,target
823,0.012539515,7,off-target
823,0.0085345,7,target
824,0.008597485,7,off-target
824,0.006022379,7,target
825,0.006254359,7,off-target
825,0.006480746,7,target
826,0.009569547,7,off-target
826,0.008913273,7,target
827,0.012795921,7,off-target
827,0.010749547,7,target
828,0.01332625,7,off-target
828,0.012567672,7,target
829,0.0054221717,7,off-target
829,0.023792582,7,target
830,0.009540125,7,off-target
830,0.01486909,7,target
831,0.016307876,7,off-target
831,0.005900082,7,target
832,0.011238234,7,off-target
832,0.011625582,7,target
833,0.009523313,7,off-target
833,0.015410019,7,target
834,0.016901312,7,off-target
834,0.0064043477,7,target
835,0.008506657,7,off-target
835,0.0064061717,7,target
836,0.008305187,7,off-target
836,0.009419101,7,target
837,0.012264641,7,off-target
837,0.0134995,7,target
838,0.0075454377,7,off-target
838,0.012819925,7,target
839,0.008392843,7,off-target
839,0.01298473,7,target
840,0.007934453,7,off-target
840,0.010296805,7,target
841,0.008574172,7,off-target
841,0.017540663,7,target
842,0.008749391,7,off-target
842,0.015818324,7,target
843,0.008894782,7,off-target
843,0.02055552,7,target
844,0.0062225,7,off-target
844,0.021726055,7,target
845,0.004308594,7,off-target
845,0.0064547695,7,target
846,0.011886672,7,off-target
846,0.010677164,7,target
847,0.016537141,7,off-target
847,0.01660414,7,target
848,0.0151423905,7,off-target
848,0.009217797,7,target
849,0.012692719,7,off-target
849,0.008370719,7,target
850,0.02073539,7,off-target
850,0.012744851,7,target
851,0.005882406,7,off-target
851,0.009414805,7,target
852,0.012333609,7,off-target
852,0.0058592577,7,target
853,0.008771141,7,off-target
853,0.01865761,7,target
854,0.009590625,7,off-target
854,0.014948906,7,target
855,0.012325938,7,off-target
855,0.0064053787,7,target
856,0.005532969,7,off-target
856,0.013527332,7,target
857,0.006009,7,off-target
