n,p_value,var_est,seed,type
500,0.285,16.0,155,target
500,0.52,0.0,155,target noiseless
500,0.004,16.0,156,off-target
500,0.087,0.0,156,off-target noiseless
500,0.629,16.0,156,target
500,0.3,0.0,156,target noiseless
500,0.25,64.0,157,off-target
500,0.513,0.0,157,off-target noiseless
500,0.297,64.0,157,target
500,0.796,0.0,157,target noiseless
500,0.001,16.0,158,off-target
500,0.389,0.0,158,off-target noiseless
500,0.908,4.0,158,target
500,0.824,0.0,158,target noiseless
500,0.002,16.0,159,off-target
500,0.782,0.0,159,off-target noiseless
500,0.461,1.0,159,target
500,0.197,0.0,159,target noiseless
500,0.0,16.0,160,off-target
500,0.475,0.0,160,off-target noiseless
500,0.603,16.0,160,target
500,0.984,0.0,160,target noiseless
500,0.0,16.0,161,off-target
500,0.076,0.0,161,off-target noiseless
500,0.752,1024.0,161,target
500,0.993,0.0,161,target noiseless
500,0.027,16.0,162,off-target
500,0.035,0.0,162,off-target noiseless
500,0.023,1024.0,162,target
500,0.665,0.0,162,target noiseless
500,0.083,16.0,163,off-target
500,0.013,0.0,163,off-target noiseless
500,0.813,64.0,163,target
500,0.238,0.0,163,target noiseless
500,0.0,16.0,164,off-target
500,0.411,0.0,164,off-target noiseless
500,0.437,1024.0,164,target
500,0.445,0.0,164,target noiseless
500,0.002,16.0,165,off-target
500,0.145,0.0,165,off-target noiseless
500,0.991,64.0,165,target
500,0.488,0.0,165,target noiseless
500,0.157,16.0,166,off-target
500,0.883,0.0,166,off-target noiseless
500,0.376,4.0,166,target
500,0.1,0.0,166,target noiseless
500,0.011,16.0,167,off-target
500,0.805,0.0,167,off-target noiseless
500,0.925,4096.0,167,target
500,0.565,0.0,167,target noiseless
500,0.001,16.0,168,off-target
500,0.766,0.0,168,off-target noiseless
500,0.946,16.0,168,target
500,0.05,0.0,168,target noiseless
500,0.0,16.0,169,off-target
500,0.645,0.0,169,off-target noiseless
500,0.846,256.0,169,target
500,0.042,0.0,169,target noiseless
500,0.4,4.0,170,off-target
500,0.556,0.0,170,off-target noiseless
500,0.77,4.0,170,target
500,0.256,0.0,170,target noiseless
500,0.904,4.0,171,off-target
500,0.388,0.0,171,off-target noiseless
500,0.245,16.0,171,target
500,0.488,0.0,171,target noiseless
500,0.01,16.0,172,off-target
500,0.641,0.0,172,off-target noiseless
500,0.941,16.0,172,target
500,0.504,0.0,172,target noiseless
500,0.001,16.0,173,off-target
500,0.732,0.0,173,off-target noiseless
500,0.196,256.0,173,target
500,0.257,0.0,173,target noiseless
500,0.0,16.0,174,off-target
500,0.251,0.0,174,off-target noiseless
500,0.92,4.0,174,target
500,0.51,0.0,174,target noiseless
500,0.001,16.0,175,off-target
500,0.284,0.0,175,off-target noiseless
500,0.55,256.0,175,target
500,0.971,0.0,175,target noiseless
500,0.0,16.0,176,off-target
500,0.917,0.0,176,off-target noiseless
500,0.76,1.0,176,target
500,0.84,0.0,176,target noiseless
500,0.0,16.0,177,off-target
500,0.681,0.0,177,off-target noiseless
500,0.948,65536.0,177,target
500,0.464,0.0,177,target noiseless
500,0.553,0.25,178,off-target
500,0.819,0.0,178,off-target noiseless
500,0.95,0.25,178,target
500,0.065,0.0,178,target noiseless
500,0.0,16.0,179,off-target
500,0.322,0.0,179,off-target noiseless
500,0.699,256.0,179,target
500,0.918,0.0,179,target noiseless
500,0.006,16.0,180,off-target
500,0.513,0.0,180,off-target noiseless
500,0.21,64.0,180,target
500,0.145,0.0,180,target noiseless
500,0.004,16.0,181,off-target
500,0.013,0.0,181,off-target noiseless
500,0.126,64.0,181,target
500,0.506,0.0,181,target noiseless
500,0.001,16.0,182,off-target
500,0.136,0.0,182,off-target noiseless
500,0.459,256.0,182,target
500,0.9,0.0,182,target noiseless
500,0.0,16.0,183,off-target
500,0.158,0.0,183,off-target noiseless
500,0.391,256.0,183,target
500,0.516,0.0,183,target noiseless
500,0.0,16.0,184,off-target
500,0.849,0.0,184,off-target noiseless
500,0.942,256.0,184,target
500,0.4,0.0,184,target noiseless
500,0.0,16.0,185,off-target
500,0.033,0.0,185,off-target noiseless
500,0.202,16.0,185,target
500,0.462,0.0,185,target noiseless
500,0.0,16.0,186,off-target
500,0.761,0.0,186,off-target noiseless
500,0.46,4.0,186,target
500,0.846,0.0,186,target noiseless
500,0.0,16.0,187,off-target
500,0.878,0.0,187,off-target noiseless
500,0.724,64.0,187,target
500,0.857,0.0,187,target noiseless
500,0.248,16.0,188,off-target
500,0.939,0.0,188,off-target noiseless
500,0.174,16.0,188,target
500,0.621,0.0,188,target noiseless
500,0.005,16.0,189,off-target
500,0.59,0.0,189,off-target noiseless
500,0.395,0.0625,189,target
500,0.87,0.0,189,target noiseless
500,0.003,16.0,190,off-target
500,0.831,0.0,190,off-target noiseless
500,0.015,4096.0,190,target
500,0.722,0.0,190,target noiseless
500,0.001,16.0,191,off-target
500,0.735,0.0,191,off-target noiseless
500,0.682,4.0,191,target
500,0.762,0.0,191,target noiseless
500,0.007,16.0,192,off-target
500,0.303,0.0,192,off-target noiseless
500,0.817,0.0625,192,target
500,0.779,0.0,192,target noiseless
500,0.002,16.0,193,off-target
500,0.723,0.0,193,off-target noiseless
500,0.752,64.0,193,target
500,0.887,0.0,193,target noiseless
500,0.005,16.0,194,off-target
500,0.155,0.0,194,off-target noiseless
500,0.214,16.0,194,target
500,0.446,0.0,194,target noiseless
500,0.003,16.0,195,off-target
500,0.046,0.0,195,off-target noiseless
500,0.289,4096.0,195,target
500,0.552,0.0,195,target noiseless
500,0.005,16.0,196,off-target
500,0.454,0.0,196,off-target noiseless
500,0.629,1024.0,196,target
500,0.943,0.0,196,target noiseless
500,0.003,16.0,197,off-target
500,0.047,0.0,197,off-target noiseless
500,0.079,1.0,197,target
500,0.222,0.0,197,target noiseless
500,0.0,16.0,198,off-target
500,0.678,0.0,198,off-target noiseless
500,0.903,1.0,198,target
500,0.105,0.0,198,target noiseless
500,0.0,16.0,199,off-target
500,0.23,0.0,199,off-target noiseless
500,0.455,64.0,199,target
500,0.229,0.0,199,target noiseless
500,0.033,16.0,200,off-target
500,0.442,0.0,200,off-target noiseless
500,0.95,64.0,200,target
500,0.641,0.0,200,target noiseless
500,0.0,16.0,201,off-target
500,0.216,0.0,201,off-target noiseless
500,0.114,16384.0,201,target
500,0.099,0.0,201,target noiseless
500,0.0,16.0,202,off-target
500,0.881,0.0,202,off-target noiseless
500,0.26,4.0,202,target
500,0.296,0.0,202,target noiseless
500,0.002,16.0,203,off-target
500,0.305,0.0,203,off-target noiseless
500,0.022,16.0,203,target
500,0.122,0.0,203,target noiseless
