n,p_value,var_est,seed,type
500,0.0,0.0,159,off-target noiseless
500,0.128,65536.0,159,target
500,0.365,0.0,159,target noiseless
500,0.0,0.0625,160,off-target
500,0.0,0.0,160,off-target noiseless
500,0.045,256.0,160,target
500,0.303,0.0,160,target noiseless
500,0.0,0.0625,161,off-target
500,0.0,0.0,161,off-target noiseless
500,0.38,64.0,161,target
500,0.044,0.0,161,target noiseless
500,0.0,0.0625,162,off-target
500,0.0,0.0,162,off-target noiseless
500,0.308,4.0,162,target
500,0.817,0.0,162,target noiseless
500,0.0,0.0625,163,off-target
500,0.0,0.0,163,off-target noiseless
500,0.452,64.0,163,target
500,0.714,0.0,163,target noiseless
500,0.0,0.0625,164,off-target
500,0.0,0.0,164,off-target noiseless
500,0.763,4096.0,164,target
500,0.866,0.0,164,target noiseless
500,0.0,0.0625,165,off-target
500,0.0,0.0,165,off-target noiseless
500,0.748,1.0,165,target
500,0.851,0.0,165,target noiseless
500,0.0,0.0625,166,off-target
500,0.0,0.0,166,off-target noiseless
500,0.877,256.0,166,target
500,0.343,0.0,166,target noiseless
500,0.0,0.0625,167,off-target
500,0.0,0.0,167,off-target noiseless
500,0.697,16.0,167,target
500,0.907,0.0,167,target noiseless
500,0.0,0.0625,168,off-target
500,0.0,0.0,168,off-target noiseless
500,0.338,0.0625,168,target
500,0.683,0.0,168,target noiseless
500,0.0,0.0625,169,off-target
500,0.0,0.0,169,off-target noiseless
500,0.761,16.0,169,target
500,0.004,0.0,169,target noiseless
500,0.0,0.0625,170,off-target
500,0.0,0.0,170,off-target noiseless
500,0.656,64.0,170,target
500,0.006,0.0,170,target noiseless
500,0.0,0.0625,171,off-target
500,0.0,0.0,171,off-target noiseless
500,0.471,64.0,171,target
500,0.645,0.0,171,target noiseless
500,0.0,0.0625,172,off-target
500,0.0,0.0,172,off-target noiseless
500,0.223,4.0,172,target
500,0.956,0.0,172,target noiseless
500,0.0,0.0625,173,off-target
500,0.0,0.0,173,off-target noiseless
500,0.527,0.0625,173,target
500,0.406,0.0,173,target noiseless
500,0.0,0.0625,174,off-target
500,0.0,0.0,174,off-target noiseless
500,0.727,1024.0,174,target
500,0.47,0.0,174,target noiseless
500,0.0,0.0625,175,off-target
500,0.0,0.0,175,off-target noiseless
500,0.275,4.0,175,target
500,0.981,0.0,175,target noiseless
500,0.0,0.25,176,off-target
500,0.0,0.0,176,off-target noiseless
500,0.393,4.0,176,target
500,0.608,0.0,176,target noiseless
500,0.0,0.0625,177,off-target
500,0.0,0.0,177,off-target noiseless
500,0.081,256.0,177,target
500,0.888,0.0,177,target noiseless
500,0.0,256.0,178,off-target
500,0.0,0.0,178,off-target noiseless
500,0.785,1.0,178,target
500,0.422,0.0,178,target noiseless
500,0.0,0.0625,179,off-target
500,0.0,0.0,179,off-target noiseless
500,0.283,0.25,179,target
500,0.298,0.0,179,target noiseless
500,0.0,0.0625,180,off-target
500,0.0,0.0,180,off-target noiseless
500,0.431,16.0,180,target
500,0.656,0.0,180,target noiseless
500,0.0,0.0625,181,off-target
500,0.0,0.0,181,off-target noiseless
500,0.988,65536.0,181,target
500,0.036,0.0,181,target noiseless
500,0.0,0.0625,182,off-target
500,0.0,0.0,182,off-target noiseless
500,0.118,1.0,182,target
500,0.319,0.0,182,target noiseless
500,0.0,1.0,183,off-target
500,0.0,0.0,183,off-target noiseless
500,0.387,1024.0,183,target
500,0.865,0.0,183,target noiseless
500,0.0,0.0625,184,off-target
500,0.0,0.0,184,off-target noiseless
500,0.064,1.0,184,target
500,0.396,0.0,184,target noiseless
500,0.0,0.0625,185,off-target
500,0.0,0.0,185,off-target noiseless
500,0.194,16.0,185,target
500,0.162,0.0,185,target noiseless
500,0.0,0.0625,186,off-target
500,0.0,0.0,186,off-target noiseless
500,0.721,4096.0,186,target
500,0.385,0.0,186,target noiseless
500,0.0,0.0625,187,off-target
500,0.0,0.0,187,off-target noiseless
500,0.619,4.0,187,target
500,0.958,0.0,187,target noiseless
500,0.0,0.0625,188,off-target
500,0.0,0.0,188,off-target noiseless
500,0.115,4.0,188,target
500,0.864,0.0,188,target noiseless
500,0.0,0.0625,189,off-target
500,0.0,0.0,189,off-target noiseless
500,0.832,4.0,189,target
500,0.529,0.0,189,target noiseless
500,0.0,0.0625,190,off-target
500,0.0,0.0,190,off-target noiseless
500,0.894,64.0,190,target
500,0.022,0.0,190,target noiseless
500,0.0,0.0625,191,off-target
500,0.0,0.0,191,off-target noiseless
500,0.296,64.0,191,target
500,0.884,0.0,191,target noiseless
500,0.0,0.0625,192,off-target
500,0.0,0.0,192,off-target noiseless
500,0.458,16.0,192,target
500,0.237,0.0,192,target noiseless
500,0.0,0.0625,193,off-target
500,0.0,0.0,193,off-target noiseless
500,0.979,16.0,193,target
500,0.162,0.0,193,target noiseless
500,0.0,0.25,194,off-target
500,0.0,0.0,194,off-target noiseless
500,0.361,4.0,194,target
500,0.384,0.0,194,target noiseless
500,0.0,0.0625,195,off-target
500,0.0,0.0,195,off-target noiseless
500,0.599,4.0,195,target
500,0.88,0.0,195,target noiseless
500,0.0,64.0,196,off-target
500,0.0,0.0,196,off-target noiseless
500,0.166,16.0,196,target
500,0.222,0.0,196,target noiseless
500,0.0,0.0625,197,off-target
500,0.0,0.0,197,off-target noiseless
500,0.156,16.0,197,target
