n,t,p_value,seed,type
500,100,0.412,478,target
500,500,0.669,478,off-target
500,500,0.479,478,target
500,1000,0.98,478,off-target
500,1000,0.173,478,target
500,0,0.257,479,off-target
500,0,0.458,479,target
500,100,0.328,479,off-target
500,100,0.266,479,target
500,500,0.171,479,off-target
500,500,0.294,479,target
500,1000,0.92,479,off-target
500,1000,0.657,479,target
500,0,0.481,480,off-target
500,0,0.159,480,target
500,100,0.38,480,off-target
500,100,0.083,480,target
500,500,0.781,480,off-target
500,500,0.067,480,target
500,1000,0.565,480,off-target
500,1000,0.952,480,target
500,0,0.473,481,off-target
500,0,0.314,481,target
500,100,0.573,481,off-target
500,100,0.571,481,target
500,500,0.372,481,off-target
500,500,0.559,481,target
500,1000,0.94,481,off-target
500,1000,0.808,481,target
500,0,0.765,482,off-target
500,0,0.654,482,target
500,100,0.631,482,off-target
500,100,0.217,482,target
500,500,0.908,482,off-target
500,500,0.216,482,target
500,1000,0.463,482,off-target
500,1000,0.497,482,target
500,0,0.709,483,off-target
500,0,0.63,483,target
500,100,0.464,483,off-target
500,100,0.445,483,target
500,500,0.132,483,off-target
500,500,0.864,483,target
500,1000,0.677,483,off-target
500,1000,0.816,483,target
500,0,0.883,484,off-target
500,0,0.41,484,target
500,100,0.639,484,off-target
500,100,0.591,484,target
500,500,0.725,484,off-target
500,500,0.121,484,target
500,1000,0.994,484,off-target
500,1000,0.404,484,target
500,0,0.742,485,off-target
500,0,0.048,485,target
500,100,0.853,485,off-target
500,100,0.028,485,target
500,500,0.557,485,off-target
500,500,0.253,485,target
500,1000,0.656,485,off-target
500,1000,0.984,485,target
500,0,0.159,486,off-target
500,0,0.908,486,target
500,100,0.205,486,off-target
500,100,0.946,486,target
500,500,0.207,486,off-target
500,500,0.882,486,target
500,1000,0.632,486,off-target
500,1000,0.39,486,target
500,0,0.907,487,off-target
500,0,0.12,487,target
500,100,0.927,487,off-target
500,100,0.024,487,target
500,500,0.681,487,off-target
500,500,0.15,487,target
500,1000,0.572,487,off-target
500,1000,0.232,487,target
500,0,0.938,488,off-target
500,0,0.702,488,target
500,100,0.808,488,off-target
500,100,0.643,488,target
500,500,0.797,488,off-target
500,500,0.469,488,target
500,1000,0.672,488,off-target
500,1000,0.672,488,target
500,0,0.915,489,off-target
500,0,0.24,489,target
500,100,0.895,489,off-target
500,100,0.474,489,target
500,500,0.894,489,off-target
500,500,0.113,489,target
500,1000,0.617,489,off-target
500,1000,0.111,489,target
500,0,0.137,490,off-target
500,0,0.384,490,target
500,100,0.023,490,off-target
500,100,0.341,490,target
500,500,0.278,490,off-target
500,500,0.389,490,target
500,1000,0.312,490,off-target
500,1000,0.77,490,target
500,0,0.061,491,off-target
500,0,0.441,491,target
500,100,0.061,491,off-target
500,100,0.714,491,target
500,500,0.105,491,off-target
500,500,0.091,491,target
500,1000,0.005,491,off-target
500,1000,0.167,491,target
500,0,0.69,492,off-target
500,0,0.525,492,target
500,100,0.586,492,off-target
500,100,0.831,492,target
500,500,0.524,492,off-target
500,500,0.54,492,target
500,1000,0.05,492,off-target
500,1000,0.3,492,target
500,0,0.345,493,off-target
500,0,0.159,493,target
500,100,0.278,493,off-target
500,100,0.273,493,target
500,500,0.057,493,off-target
500,500,0.0,493,target
500,1000,0.104,493,off-target
500,1000,0.189,493,target
500,0,0.558,494,off-target
500,0,0.442,494,target
500,100,0.743,494,off-target
500,100,0.495,494,target
500,500,0.463,494,off-target
500,500,0.098,494,target
500,1000,0.586,494,off-target
500,1000,0.026,494,target
500,0,0.487,495,off-target
500,0,0.933,495,target
500,100,0.603,495,off-target
500,100,0.907,495,target
500,500,0.65,495,off-target
500,500,0.877,495,target
500,1000,0.921,495,off-target
500,1000,0.754,495,target
500,0,0.578,496,off-target
500,0,0.424,496,target
500,100,0.766,496,off-target
500,100,0.342,496,target
500,500,0.888,496,off-target
500,500,0.892,496,target
500,1000,0.916,496,off-target
500,1000,0.816,496,target
500,0,0.318,497,off-target
500,0,0.768,497,target
500,100,0.508,497,off-target
500,100,0.655,497,target
500,500,0.204,497,off-target
500,500,0.525,497,target
500,1000,0.22,497,off-target
500,1000,0.1,497,target
500,0,0.319,498,off-target
500,0,0.483,498,target
500,100,0.223,498,off-target
500,100,0.572,498,target
500,500,0.794,498,off-target
500,500,0.872,498,target
500,1000,0.228,498,off-target
500,1000,0.59,498,target
500,0,0.678,499,off-target
500,0,0.572,499,target
500,100,0.615,499,off-target
500,100,0.606,499,target
500,500,0.478,499,off-target
500,500,0.769,499,target
500,1000,0.759,499,off-target
500,1000,0.084,499,target
500,0,0.229,500,off-target
500,0,0.755,500,target
500,100,0.248,500,off-target
500,100,0.734,500,target
500,500,0.326,500,off-target
500,500,0.645,500,target
500,1000,0.064,500,off-target
500,1000,0.83,500,target
500,0,0.088,501,off-target
500,0,0.085,501,target
500,100,0.03,501,off-target
500,100,0.341,501,target
500,500,0.076,501,off-target
500,500,0.191,501,target
500,1000,0.823,501,off-target
500,1000,0.046,501,target
500,0,0.875,502,off-target
500,0,0.196,502,target
500,100,0.642,502,off-target
500,100,0.462,502,target
500,500,0.718,502,off-target
500,500,0.693,502,target
500,1000,0.648,502,off-target
500,1000,0.937,502,target
500,0,0.964,503,off-target
500,0,0.08,503,target
500,100,0.957,503,off-target
500,100,0.295,503,target
500,500,0.914,503,off-target
500,500,0.382,503,target
500,1000,0.414,503,off-target
500,1000,0.319,503,target
500,0,0.686,504,off-target
500,0,0.264,504,target
500,100,0.717,504,off-target
500,100,0.491,504,target
500,500,0.607,504,off-target
500,500,0.066,504,target
500,1000,0.7,504,off-target
500,1000,0.326,504,target
500,0,0.716,505,off-target
500,0,0.977,505,target
500,100,0.29,505,off-target
500,100,0.893,505,target
500,500,0.786,505,off-target
500,500,0.506,505,target
500,1000,0.403,505,off-target
500,1000,0.478,505,target
500,0,0.025,506,off-target
500,0,0.847,506,target
500,100,0.166,506,off-target
500,100,0.776,506,target
500,500,0.008,506,off-target
500,500,0.802,506,target
500,1000,0.056,506,off-target
500,1000,0.322,506,target
500,0,0.416,507,off-target
500,0,0.708,507,target
500,100,0.645,507,off-target
500,100,0.462,507,target
500,500,0.817,507,off-target
500,500,0.08,507,target
500,1000,0.547,507,off-target
500,1000,0.881,507,target
500,0,0.756,508,off-target
500,0,0.726,508,target
500,100,0.984,508,off-target
500,100,0.721,508,target
500,500,0.223,508,off-target
500,500,0.968,508,target
500,1000,0.695,508,off-target
500,1000,0.813,508,target
500,0,0.846,509,off-target
500,0,0.522,509,target
500,100,0.828,509,off-target
500,100,0.679,509,target
500,500,0.902,509,off-target
500,500,0.175,509,target
500,1000,0.771,509,off-target
500,1000,0.548,509,target
500,0,0.471,510,off-target
500,0,0.199,510,target
500,100,0.341,510,off-target
500,100,0.07,510,target
500,500,0.88,510,off-target
500,500,0.798,510,target
500,1000,0.404,510,off-target
500,1000,0.274,510,target
500,0,0.207,511,off-target
500,0,0.258,511,target
500,100,0.04,511,off-target
500,100,0.355,511,target
500,500,0.771,511,off-target
500,500,0.316,511,target
500,1000,0.536,511,off-target
500,1000,0.498,511,target
500,0,0.804,512,off-target
500,0,0.704,512,target
500,100,0.917,512,off-target
500,100,0.841,512,target
500,500,0.14,512,off-target
500,500,0.609,512,target
500,1000,0.531,512,off-target
500,1000,0.458,512,target
500,0,0.239,513,off-target
500,0,0.472,513,target
500,100,0.823,513,off-target
500,100,0.359,513,target
500,500,0.367,513,off-target
500,500,0.713,513,target
500,1000,0.718,513,off-target
500,1000,0.949,513,target
500,0,0.551,514,off-target
500,0,0.996,514,target
500,100,0.468,514,off-target
500,100,0.965,514,target
500,500,0.674,514,off-target
500,500,0.815,514,target
500,1000,0.972,514,off-target
500,1000,0.586,514,target
500,0,0.204,515,off-target
500,0,0.344,515,target
500,100,0.393,515,off-target
500,100,0.933,515,target
500,500,0.835,515,off-target
500,500,0.146,515,target
500,1000,0.463,515,off-target
500,1000,0.318,515,target
500,0,0.178,516,off-target
500,0,0.658,516,target
500,100,0.041,516,off-target
500,100,0.915,516,target
500,500,0.415,516,off-target
500,500,0.589,516,target
500,1000,0.43,516,off-target
500,1000,0.808,516,target
500,0,0.389,517,off-target
500,0,0.434,517,target
500,100,0.391,517,off-target
500,100,0.431,517,target
500,500,0.188,517,off-target
500,500,0.436,517,target
500,1000,0.041,517,off-target
500,1000,0.352,517,target
500,0,0.981,518,off-target
500,0,0.443,518,target
500,100,0.892,518,off-target
500,100,0.116,518,target
500,500,0.944,518,off-target
500,500,0.753,518,target
500,1000,0.258,518,off-target
500,1000,0.452,518,target
500,0,0.834,519,off-target
500,0,0.195,519,target
500,100,0.052,519,off-target
500,100,0.05,519,target
500,500,0.253,519,off-target
500,500,0.441,519,target
500,1000,0.315,519,off-target
500,1000,0.563,519,target
500,0,0.124,520,off-target
500,0,0.798,520,target
500,100,0.274,520,off-target
500,100,0.757,520,target
500,500,0.609,520,off-target
500,500,0.961,520,target
500,1000,0.646,520,off-target
500,1000,0.257,520,target
500,0,0.888,521,off-target
500,0,0.3,521,target
500,100,0.924,521,off-target
500,100,0.423,521,target
500,500,0.713,521,off-target
500,500,0.951,521,target
500,1000,0.288,521,off-target
500,1000,0.519,521,target
500,0,0.603,522,off-target
500,0,0.995,522,target
500,100,0.47,522,off-target
500,100,0.949,522,target
500,500,0.106,522,off-target
500,500,0.404,522,target
500,1000,0.232,522,off-target
500,1000,0.448,522,target
500,0,0.944,523,off-target
500,0,0.943,523,target
500,100,0.904,523,off-target
500,100,0.894,523,target
500,500,0.223,523,off-target
500,500,0.885,523,target
500,1000,0.452,523,off-target
500,1000,0.644,523,target
500,0,0.043,524,off-target
500,0,0.803,524,target
500,100,0.066,524,off-target
500,100,0.699,524,target
500,500,0.04,524,off-target
500,500,0.811,524,target
500,1000,0.069,524,off-target
500,1000,0.719,524,target
500,0,0.287,525,off-target
500,0,0.064,525,target
500,100,0.525,525,off-target
500,100,0.216,525,target
500,500,0.122,525,off-target
500,500,0.1,525,target
500,1000,0.273,525,off-target
500,1000,0.627,525,target
500,0,0.186,526,off-target
500,0,0.895,526,target
500,100,0.359,526,off-target
500,100,0.667,526,target
500,500,0.267,526,off-target
500,500,0.542,526,target
500,1000,0.074,526,off-target
500,1000,0.033,526,target
500,0,0.28,527,off-target
500,0,0.915,527,target
500,100,0.41,527,off-target
500,100,0.999,527,target
500,500,0.333,527,off-target
500,500,0.994,527,target
500,1000,0.908,527,off-target
500,1000,0.604,527,target
500,0,0.755,528,off-target
500,0,0.177,528,target
500,100,0.63,528,off-target
500,100,0.078,528,target
500,500,0.704,528,off-target
500,500,0.014,528,target
500,1000,0.543,528,off-target
500,1000,0.628,528,target
500,0,0.274,529,off-target
500,0,0.209,529,target
500,100,0.709,529,off-target
500,100,0.204,529,target
500,500,0.343,529,off-target
500,500,0.274,529,target
500,1000,0.782,529,off-target
500,1000,0.281,529,target
500,0,0.858,530,off-target
500,0,0.611,530,target
500,100,0.576,530,off-target
500,100,0.892,530,target
500,500,0.689,530,off-target
500,500,0.901,530,target
500,1000,0.979,530,off-target
500,1000,0.738,530,target
500,0,0.595,531,off-target
500,0,0.113,531,target
500,100,0.862,531,off-target
500,100,0.046,531,target
500,500,0.739,531,off-target
500,500,0.288,531,target
500,1000,0.326,531,off-target
500,1000,0.924,531,target
500,0,0.42,532,off-target
500,0,0.775,532,target
500,100,0.589,532,off-target
500,100,0.753,532,target
500,500,0.671,532,off-target
500,500,0.893,532,target
500,1000,0.28,532,off-target
500,1000,0.554,532,target
500,0,0.704,533,off-target
500,0,0.178,533,target
500,100,0.806,533,off-target
500,100,0.516,533,target
500,500,0.222,533,off-target
500,500,0.321,533,target
500,1000,0.989,533,off-target
500,1000,0.198,533,target
500,0,0.312,534,off-target
500,0,0.27,534,target
500,100,0.363,534,off-target
500,100,0.53,534,target
500,500,0.021,534,off-target
500,500,0.084,534,target
500,1000,0.248,534,off-target
500,1000,0.044,534,target
500,0,0.763,535,off-target
500,0,0.292,535,target
500,100,0.568,535,off-target
500,100,0.311,535,target
500,500,0.314,535,off-target
500,500,0.155,535,target
500,1000,0.484,535,off-target
500,1000,0.646,535,target
500,0,0.135,536,off-target
500,0,0.546,536,target
500,100,0.181,536,off-target
500,100,0.425,536,target
500,500,0.198,536,off-target
500,500,0.235,536,target
500,1000,0.067,536,off-target
500,1000,0.682,536,target
500,0,0.564,537,off-target
500,0,0.686,537,target
500,100,0.298,537,off-target
500,100,0.666,537,target
500,500,0.643,537,off-target
500,500,0.742,537,target
500,1000,0.247,537,off-target
500,1000,0.91,537,target
500,0,0.071,538,off-target
500,0,0.628,538,target
500,100,0.11,538,off-target
500,100,0.357,538,target
500,500,0.601,538,off-target
500,500,0.469,538,target
500,1000,0.634,538,off-target
500,1000,0.31,538,target
500,0,0.286,539,off-target
500,0,0.334,539,target
500,100,0.196,539,off-target
500,100,0.327,539,target
500,500,0.252,539,off-target
500,500,0.157,539,target
500,1000,0.874,539,off-target
500,1000,0.388,539,target
500,0,0.987,540,off-target
500,0,0.408,540,target
500,100,0.679,540,off-target
500,100,0.504,540,target
500,500,0.21,540,off-target
500,500,0.495,540,target
500,1000,0.635,540,off-target
500,1000,0.573,540,target
500,0,0.714,541,off-target
500,0,0.053,541,target
500,100,0.675,541,off-target
500,100,0.172,541,target
500,500,0.875,541,off-target
500,500,0.483,541,target
500,1000,0.719,541,off-target
500,1000,0.714,541,target
500,0,0.015,542,off-target
500,0,0.602,542,target
500,100,0.127,542,off-target
500,100,0.44,542,target
500,500,0.0,542,off-target
500,500,0.906,542,target
500,1000,0.0,542,off-target
500,1000,0.455,542,target
500,0,0.195,543,off-target
500,0,0.73,543,target
500,100,0.6,543,off-target
500,100,0.5,543,target
500,500,0.498,543,off-target
500,500,0.694,543,target
500,1000,0.396,543,off-target
500,1000,0.563,543,target
500,0,0.676,544,off-target
500,0,0.717,544,target
500,100,0.734,544,off-target
500,100,0.959,544,target
500,500,0.316,544,off-target
500,500,0.714,544,target
500,1000,0.173,544,off-target
500,1000,0.878,544,target
500,0,0.564,545,off-target
500,0,0.928,545,target
500,100,0.679,545,off-target
500,100,0.962,545,target
500,500,0.246,545,off-target
500,500,0.777,545,target
500,1000,0.495,545,off-target
500,1000,0.966,545,target
500,0,0.884,546,off-target
500,0,0.055,546,target
500,100,0.922,546,off-target
500,100,0.009,546,target
500,500,0.381,546,off-target
500,500,0.066,546,target
500,1000,0.743,546,off-target
500,1000,0.071,546,target
500,0,0.012,547,off-target
500,0,0.666,547,target
500,100,0.036,547,off-target
500,100,0.66,547,target
500,500,0.832,547,off-target
500,500,0.33,547,target
500,1000,0.932,547,off-target
500,1000,0.005,547,target
500,0,0.247,548,off-target
500,0,0.015,548,target
500,100,0.644,548,off-target
500,100,0.047,548,target
500,500,0.328,548,off-target
500,500,0.203,548,target
500,1000,0.65,548,off-target
500,1000,0.205,548,target
500,0,0.574,549,off-target
500,0,0.579,549,target
500,100,0.474,549,off-target
500,100,0.738,549,target
500,500,0.36,549,off-target
500,500,0.453,549,target
500,1000,0.746,549,off-target
500,1000,0.446,549,target
500,0,0.95,550,off-target
500,0,0.887,550,target
500,100,0.804,550,off-target
500,100,0.795,550,target
500,500,0.054,550,off-target
500,500,0.855,550,target
500,1000,0.912,550,off-target
500,1000,0.737,550,target
500,0,0.462,551,off-target
500,0,0.181,551,target
500,100,0.457,551,off-target
500,100,0.229,551,target
500,500,0.864,551,off-target
500,500,0.196,551,target
500,1000,0.935,551,off-target
500,1000,0.617,551,target
500,0,0.375,552,off-target
500,0,0.754,552,target
500,100,0.873,552,off-target
500,100,0.801,552,target
500,500,0.945,552,off-target
500,500,0.324,552,target
500,1000,0.948,552,off-target
500,1000,0.157,552,target
500,0,0.969,553,off-target
500,0,0.523,553,target
500,100,0.882,553,off-target
500,100,0.848,553,target
500,500,0.923,553,off-target
500,500,0.34,553,target
500,1000,0.66,553,off-target
500,1000,0.871,553,target
500,0,0.198,554,off-target
500,0,0.96,554,target
500,100,0.174,554,off-target
500,100,0.948,554,target
500,500,0.764,554,off-target
500,500,0.88,554,target
500,1000,0.555,554,off-target
500,1000,0.864,554,target
500,0,0.56,555,off-target
500,0,0.503,555,target
500,100,0.487,555,off-target
500,100,0.547,555,target
500,500,0.659,555,off-target
500,500,0.568,555,target
500,1000,0.296,555,off-target
500,1000,0.327,555,target
500,0,0.898,556,off-target
500,0,0.856,556,target
500,100,0.333,556,off-target
500,100,0.988,556,target
500,500,0.725,556,off-target
500,500,0.984,556,target
500,1000,0.893,556,off-target
500,1000,0.335,556,target
500,0,0.28,557,off-target
500,0,0.638,557,target
500,100,0.497,557,off-target
500,100,0.323,557,target
500,500,0.758,557,off-target
500,500,0.197,557,target
500,1000,0.964,557,off-target
500,1000,0.556,557,target
500,0,0.249,558,off-target
500,0,0.39,558,target
500,100,0.51,558,off-target
500,100,0.485,558,target
500,500,0.308,558,off-target
500,500,0.63,558,target
500,1000,0.221,558,off-target
500,1000,0.673,558,target
500,0,0.125,559,off-target
500,0,0.353,559,target
500,100,0.197,559,off-target
500,100,0.317,559,target
500,500,0.457,559,off-target
500,500,0.877,559,target
500,1000,0.396,559,off-target
500,1000,0.982,559,target
500,0,0.341,560,off-target
500,0,0.621,560,target
500,100,0.325,560,off-target
500,100,0.694,560,target
500,500,0.076,560,off-target
500,500,0.818,560,target
500,1000,0.188,560,off-target
500,1000,0.138,560,target
500,0,0.375,561,off-target
500,0,0.309,561,target
500,100,0.775,561,off-target
500,100,0.266,561,target
500,500,0.731,561,off-target
500,500,0.069,561,target
500,1000,0.806,561,off-target
500,1000,0.139,561,target
500,0,0.403,562,off-target
500,0,0.21,562,target
500,100,0.856,562,off-target
500,100,0.167,562,target
500,500,0.851,562,off-target
500,500,0.879,562,target
500,1000,0.949,562,off-target
500,1000,0.567,562,target
500,0,0.858,563,off-target
500,0,0.739,563,target
500,100,0.802,563,off-target
500,100,0.863,563,target
500,500,0.69,563,off-target
500,500,0.485,563,target
500,1000,0.757,563,off-target
500,1000,0.137,563,target
500,0,0.725,564,off-target
500,0,0.57,564,target
500,100,0.68,564,off-target
500,100,0.307,564,target
500,500,0.206,564,off-target
500,500,0.273,564,target
500,1000,0.7,564,off-target
500,1000,0.777,564,target
500,0,0.391,565,off-target
500,0,0.444,565,target
500,100,0.798,565,off-target
500,100,0.345,565,target
500,500,0.756,565,off-target
500,500,0.072,565,target
500,1000,0.983,565,off-target
500,1000,0.418,565,target
500,0,0.533,566,off-target
500,0,0.186,566,target
500,100,0.768,566,off-target
500,100,0.83,566,target
500,500,0.605,566,off-target
500,500,0.983,566,target
500,1000,0.698,566,off-target
500,1000,0.959,566,target
500,0,0.431,567,off-target
500,0,0.898,567,target
500,100,0.4,567,off-target
500,100,0.851,567,target
500,500,0.455,567,off-target
500,500,0.112,567,target
500,1000,0.918,567,off-target
500,1000,0.033,567,target
500,0,0.793,568,off-target
500,0,0.311,568,target
500,100,0.932,568,off-target
500,100,0.419,568,target
500,500,0.216,568,off-target
500,500,0.994,568,target
500,1000,0.043,568,off-target
500,1000,0.59,568,target
500,0,0.152,569,off-target
500,0,0.119,569,target
500,100,0.636,569,off-target
500,100,0.053,569,target
500,500,0.775,569,off-target
500,500,0.001,569,target
500,1000,0.638,569,off-target
500,1000,0.005,569,target
500,0,0.537,570,off-target
500,0,0.912,570,target
500,100,0.628,570,off-target
500,100,0.802,570,target
500,500,0.138,570,off-target
500,500,0.965,570,target
500,1000,0.633,570,off-target
500,1000,0.564,570,target
500,0,0.261,571,off-target
500,0,0.342,571,target
500,100,0.184,571,off-target
500,100,0.596,571,target
500,500,0.253,571,off-target
500,500,0.625,571,target
500,1000,0.388,571,off-target
500,1000,0.131,571,target
500,0,0.595,572,off-target
500,0,0.598,572,target
500,100,0.497,572,off-target
500,100,0.694,572,target
500,500,0.246,572,off-target
500,500,0.527,572,target
500,1000,0.216,572,off-target
500,1000,0.213,572,target
500,0,0.912,573,off-target
500,0,0.292,573,target
500,100,0.733,573,off-target
500,100,0.756,573,target
500,500,0.061,573,off-target
500,500,0.727,573,target
500,1000,0.588,573,off-target
500,1000,0.668,573,target
500,0,0.013,574,off-target
500,0,0.289,574,target
500,100,0.046,574,off-target
500,100,0.371,574,target
500,500,0.054,574,off-target
500,500,0.92,574,target
500,1000,0.48,574,off-target
500,1000,0.228,574,target
500,0,0.911,575,off-target
500,0,0.179,575,target
500,100,0.915,575,off-target
500,100,0.189,575,target
500,500,0.524,575,off-target
500,500,0.488,575,target
500,1000,0.062,575,off-target
500,1000,0.821,575,target
500,0,0.51,576,off-target
500,0,0.23,576,target
500,100,0.706,576,off-target
500,100,0.421,576,target
500,500,0.247,576,off-target
500,500,0.208,576,target
500,1000,0.105,576,off-target
500,1000,0.246,576,target
500,0,0.158,577,off-target
500,0,0.484,577,target
500,100,0.455,577,off-target
500,100,0.548,577,target
500,500,0.428,577,off-target
500,500,0.91,577,target
500,1000,0.222,577,off-target
500,1000,0.618,577,target
500,0,0.036,578,off-target
500,0,0.863,578,target
500,100,0.138,578,off-target
500,100,0.677,578,target
500,500,0.072,578,off-target
500,500,0.662,578,target
500,1000,0.563,578,off-target
500,1000,0.588,578,target
500,0,0.49,579,off-target
500,0,0.707,579,target
500,100,0.225,579,off-target
500,100,0.618,579,target
500,500,0.659,579,off-target
500,500,0.196,579,target
500,1000,0.792,579,off-target
500,1000,0.644,579,target
500,0,0.973,580,off-target
500,0,0.616,580,target
500,100,0.991,580,off-target
500,100,0.578,580,target
500,500,0.868,580,off-target
500,500,0.727,580,target
500,1000,0.254,580,off-target
500,1000,0.066,580,target
500,0,0.38,581,off-target
500,0,0.526,581,target
500,100,0.215,581,off-target
500,100,0.308,581,target
500,500,0.54,581,off-target
500,500,0.515,581,target
500,1000,0.288,581,off-target
500,1000,0.404,581,target
500,0,0.904,582,off-target
500,0,0.084,582,target
500,100,0.869,582,off-target
500,100,0.072,582,target
500,500,0.598,582,off-target
500,500,0.121,582,target
500,1000,0.213,582,off-target
500,1000,0.642,582,target
500,0,0.439,583,off-target
500,0,0.779,583,target
500,100,0.832,583,off-target
500,100,0.849,583,target
500,500,0.772,583,off-target
500,500,0.344,583,target
500,1000,0.689,583,off-target
500,1000,0.723,583,target
500,0,0.114,584,off-target
500,0,0.211,584,target
500,100,0.145,584,off-target
500,100,0.185,584,target
500,500,0.231,584,off-target
500,500,0.971,584,target
500,1000,0.034,584,off-target
500,1000,0.404,584,target
500,0,0.562,585,off-target
500,0,0.406,585,target
500,100,0.608,585,off-target
500,100,0.52,585,target
500,500,0.236,585,off-target
500,500,0.51,585,target
500,1000,0.6,585,off-target
500,1000,0.662,585,target
500,0,0.637,586,off-target
500,0,0.166,586,target
500,100,0.401,586,off-target
500,100,0.125,586,target
500,500,0.009,586,off-target
500,500,0.293,586,target
500,1000,0.696,586,off-target
500,1000,0.477,586,target
500,0,0.947,587,off-target
500,0,0.946,587,target
500,100,0.848,587,off-target
500,100,0.944,587,target
500,500,0.544,587,off-target
500,500,0.971,587,target
500,1000,0.128,587,off-target
500,1000,0.962,587,target
500,0,0.928,588,off-target
500,0,0.716,588,target
500,100,0.847,588,off-target
500,100,0.548,588,target
500,500,0.969,588,off-target
500,500,0.88,588,target
500,1000,0.748,588,off-target
500,1000,0.757,588,target
500,0,0.285,589,off-target
500,0,0.965,589,target
500,100,0.171,589,off-target
500,100,0.87,589,target
500,500,0.008,589,off-target
500,500,0.615,589,target
500,1000,0.911,589,off-target
500,1000,0.614,589,target
500,0,0.497,590,off-target
500,0,0.949,590,target
500,100,0.398,590,off-target
500,100,0.929,590,target
500,500,0.687,590,off-target
500,500,0.981,590,target
500,1000,0.878,590,off-target
500,1000,0.898,590,target
500,0,0.616,591,off-target
500,0,0.903,591,target
500,100,0.771,591,off-target
500,100,0.838,591,target
500,500,0.462,591,off-target
500,500,0.486,591,target
500,1000,0.901,591,off-target
500,1000,0.568,591,target
500,0,0.707,592,off-target
500,0,0.252,592,target
500,100,0.797,592,off-target
500,100,0.219,592,target
500,500,0.581,592,off-target
500,500,0.814,592,target
500,1000,0.425,592,off-target
500,1000,0.943,592,target
500,0,0.897,593,off-target
500,0,0.049,593,target
500,100,0.849,593,off-target
500,100,0.067,593,target
500,500,0.865,593,off-target
500,500,0.047,593,target
500,1000,0.944,593,off-target
500,1000,0.43,593,target
500,0,0.695,594,off-target
500,0,0.78,594,target
500,100,0.629,594,off-target
500,100,0.882,594,target
500,500,0.83,594,off-target
500,500,0.597,594,target
500,1000,0.639,594,off-target
500,1000,0.688,594,target
500,0,0.861,595,off-target
500,0,0.283,595,target
500,100,0.679,595,off-target
500,100,0.167,595,target
500,500,0.65,595,off-target
500,500,0.393,595,target
500,1000,0.827,595,off-target
500,1000,0.287,595,target
500,0,0.037,596,off-target
500,0,0.363,596,target
500,100,0.034,596,off-target
500,100,0.581,596,target
500,500,0.031,596,off-target
500,500,0.699,596,target
500,1000,0.128,596,off-target
500,1000,0.841,596,target
500,0,0.877,597,off-target
500,0,0.223,597,target
500,100,0.668,597,off-target
500,100,0.25,597,target
500,500,0.371,597,off-target
500,500,0.748,597,target
500,1000,0.718,597,off-target
500,1000,0.132,597,target
500,0,0.377,598,off-target
500,0,0.682,598,target
500,100,0.205,598,off-target
500,100,0.85,598,target
500,500,0.262,598,off-target
500,500,0.873,598,target
500,1000,0.065,598,off-target
500,1000,0.354,598,target
500,0,0.753,599,off-target
500,0,0.496,599,target
500,100,0.525,599,off-target
500,100,0.305,599,target
500,500,0.833,599,off-target
500,500,0.685,599,target
500,1000,0.465,599,off-target
500,1000,0.669,599,target
500,0,0.742,600,off-target
500,0,0.875,600,target
500,100,0.545,600,off-target
500,100,0.623,600,target
500,500,0.205,600,off-target
500,500,0.265,600,target
500,1000,0.705,600,off-target
500,1000,0.546,600,target
500,0,0.067,601,off-target
500,0,0.48,601,target
500,100,0.025,601,off-target
500,100,0.616,601,target
500,500,0.062,601,off-target
500,500,0.879,601,target
500,1000,0.162,601,off-target
500,1000,0.683,601,target
500,0,0.42,602,off-target
500,0,0.666,602,target
500,100,0.426,602,off-target
500,100,0.664,602,target
500,500,0.859,602,off-target
500,500,0.571,602,target
500,1000,0.881,602,off-target
500,1000,0.654,602,target
500,0,0.599,603,off-target
500,0,0.928,603,target
500,100,0.263,603,off-target
500,100,0.954,603,target
500,500,0.297,603,off-target
500,500,0.593,603,target
500,1000,0.179,603,off-target
500,1000,0.835,603,target
500,0,0.034,604,off-target
500,0,0.243,604,target
500,100,0.044,604,off-target
500,100,0.764,604,target
500,500,0.428,604,off-target
500,500,0.962,604,target
500,1000,0.798,604,off-target
500,1000,0.423,604,target
500,0,0.293,605,off-target
500,0,0.273,605,target
500,100,0.539,605,off-target
500,100,0.246,605,target
500,500,0.728,605,off-target
500,500,0.051,605,target
500,1000,0.244,605,off-target
500,1000,0.476,605,target
500,0,0.865,606,off-target
500,0,0.943,606,target
500,100,0.481,606,off-target
500,100,0.917,606,target
500,500,0.154,606,off-target
500,500,0.896,606,target
500,1000,0.384,606,off-target
500,1000,0.957,606,target
500,0,0.389,607,off-target
500,0,0.713,607,target
500,100,0.533,607,off-target
500,100,0.418,607,target
500,500,0.575,607,off-target
500,500,0.959,607,target
500,1000,0.43,607,off-target
500,1000,0.744,607,target
500,0,0.375,608,off-target
500,0,0.794,608,target
500,100,0.588,608,off-target
500,100,0.38,608,target
500,500,0.368,608,off-target
500,500,0.608,608,target
500,1000,0.929,608,off-target
500,1000,0.956,608,target
500,0,0.256,609,off-target
500,0,0.493,609,target
500,100,0.136,609,off-target
500,100,0.335,609,target
500,500,0.573,609,off-target
500,500,0.026,609,target
500,1000,0.937,609,off-target
500,1000,0.479,609,target
500,0,0.988,610,off-target
500,0,0.831,610,target
