n,p_value,var_est,seed,type
500,0.846,4096.0,192,target
500,0.49,0.0,192,target noiseless
500,0.146,1024.0,193,off-target
500,0.868,0.0,193,off-target noiseless
500,0.952,4.0,193,target
500,0.513,0.0,193,target noiseless
500,0.189,0.0625,194,off-target
500,0.502,0.0,194,off-target noiseless
500,0.78,64.0,194,target
500,0.837,0.0,194,target noiseless
500,0.007,16.0,195,off-target
500,0.826,0.0,195,off-target noiseless
500,0.121,4.0,195,target
500,0.684,0.0,195,target noiseless
500,0.001,16.0,196,off-target
500,0.031,0.0,196,off-target noiseless
500,0.954,16.0,196,target
500,0.102,0.0,196,target noiseless
500,0.215,1.0,197,off-target
500,0.83,0.0,197,off-target noiseless
500,0.108,4096.0,197,target
500,0.211,0.0,197,target noiseless
500,0.893,0.25,198,off-target
500,0.469,0.0,198,off-target noiseless
500,0.778,64.0,198,target
500,0.468,0.0,198,target noiseless
500,0.131,16.0,199,off-target
500,0.911,0.0,199,off-target noiseless
500,0.395,4.0,199,target
500,0.095,0.0,199,target noiseless
500,0.057,16.0,200,off-target
500,0.762,0.0,200,off-target noiseless
500,0.544,4.0,200,target
500,0.865,0.0,200,target noiseless
500,0.002,16.0,201,off-target
500,0.067,0.0,201,off-target noiseless
500,0.517,16.0,201,target
500,0.946,0.0,201,target noiseless
500,0.091,64.0,202,off-target
500,0.337,0.0,202,off-target noiseless
500,0.553,16.0,202,target
500,0.976,0.0,202,target noiseless
500,0.0,16.0,203,off-target
500,0.008,0.0,203,off-target noiseless
500,0.149,16.0,203,target
