n,p_value,seed,type
500,0.0,585,off-target
500,0.558,585,target
500,0.0,586,off-target
500,0.067,586,target
500,0.0,587,off-target
500,0.946,587,target
500,0.0,588,off-target
500,0.937,588,target
500,0.0,589,off-target
500,0.662,589,target
500,0.0,590,off-target
500,0.225,590,target
500,0.0,591,off-target
500,0.273,591,target
500,0.0,592,off-target
500,0.782,592,target
500,0.0,593,off-target
500,0.21,593,target
500,0.0,594,off-target
500,0.847,594,target
500,0.0,595,off-target
500,0.012,595,target
500,0.0,596,off-target
500,0.218,596,target
500,0.0,597,off-target
500,0.916,597,target
500,0.0,598,off-target
500,0.129,598,target
500,0.0,599,off-target
500,0.831,599,target
500,0.0,600,off-target
500,0.261,600,target
500,0.0,601,off-target
500,0.77,601,target
500,0.0,602,off-target
500,0.206,602,target
500,0.0,603,off-target
500,0.959,603,target
500,0.0,604,off-target
500,0.184,604,target
500,0.0,605,off-target
500,0.088,605,target
500,0.0,606,off-target
500,0.944,606,target
500,0.0,607,off-target
500,0.483,607,target
500,0.0,608,off-target
500,0.721,608,target
500,0.0,609,off-target
500,0.266,609,target
500,0.0,610,off-target
500,0.052,610,target
500,0.0,611,off-target
500,0.951,611,target
500,0.0,612,off-target
500,0.288,612,target
500,0.0,613,off-target
500,0.329,613,target
500,0.0,614,off-target
500,0.822,614,target
500,0.0,615,off-target
500,0.19,615,target
500,0.0,616,off-target
500,0.709,616,target
500,0.0,617,off-target
500,0.577,617,target
500,0.0,618,off-target
500,0.556,618,target
500,0.0,619,off-target
500,0.719,619,target
500,0.0,620,off-target
500,0.31,620,target
500,0.0,621,off-target
500,0.791,621,target
500,0.0,622,off-target
500,0.961,622,target
500,0.0,623,off-target
500,0.801,623,target
500,0.0,624,off-target
500,0.817,624,target
500,0.0,625,off-target
500,0.016,625,target
500,0.0,626,off-target
500,0.593,626,target
500,0.0,627,off-target
500,0.802,627,target
500,0.0,628,off-target
500,0.824,628,target
500,0.0,629,off-target
500,0.689,629,target
500,0.0,630,off-target
500,0.135,630,target
500,0.0,631,off-target
500,0.316,631,target
500,0.0,632,off-target
