n,t,p_value,seed,type
500,1200,0.066,387,target
500,0,0.976,388,off-target
500,0,0.877,388,target
500,800,0.102,388,off-target
500,800,0.082,388,target
500,1000,0.118,388,off-target
500,1000,0.313,388,target
500,1200,0.091,388,off-target
500,1200,0.345,388,target
500,0,0.438,389,off-target
500,0,0.503,389,target
500,800,0.516,389,off-target
500,800,0.793,389,target
500,1000,0.458,389,off-target
500,1000,0.523,389,target
500,1200,0.494,389,off-target
500,1200,0.898,389,target
500,0,0.839,390,off-target
500,0,0.772,390,target
500,800,0.9,390,off-target
500,800,0.761,390,target
500,1000,0.411,390,off-target
500,1000,0.602,390,target
500,1200,0.678,390,off-target
500,1200,0.717,390,target
500,0,0.216,391,off-target
500,0,0.914,391,target
500,800,0.961,391,off-target
500,800,0.516,391,target
500,1000,0.883,391,off-target
500,1000,0.056,391,target
500,1200,0.544,391,off-target
500,1200,0.836,391,target
500,0,0.228,392,off-target
500,0,0.234,392,target
500,800,0.225,392,off-target
500,800,0.159,392,target
500,1000,0.289,392,off-target
500,1000,0.586,392,target
500,1200,0.54,392,off-target
500,1200,0.785,392,target
500,0,0.337,393,off-target
500,0,0.83,393,target
500,800,0.846,393,off-target
500,800,0.598,393,target
500,1000,0.765,393,off-target
500,1000,0.653,393,target
500,1200,0.662,393,off-target
500,1200,0.227,393,target
500,0,0.657,394,off-target
500,0,0.282,394,target
500,800,0.005,394,off-target
500,800,0.544,394,target
500,1000,0.448,394,off-target
500,1000,0.635,394,target
500,1200,0.118,394,off-target
500,1200,0.311,394,target
500,0,0.238,395,off-target
500,0,0.184,395,target
500,800,0.945,395,off-target
500,800,0.245,395,target
500,1000,0.112,395,off-target
500,1000,0.121,395,target
500,1200,0.097,395,off-target
500,1200,0.757,395,target
500,0,0.467,396,off-target
500,0,0.415,396,target
500,800,0.142,396,off-target
500,800,0.757,396,target
500,1000,0.534,396,off-target
500,1000,0.653,396,target
500,1200,0.295,396,off-target
500,1200,0.263,396,target
500,0,0.066,397,off-target
500,0,0.592,397,target
500,800,0.164,397,off-target
500,800,0.814,397,target
500,1000,0.83,397,off-target
500,1000,0.726,397,target
500,1200,0.712,397,off-target
500,1200,0.539,397,target
500,0,0.747,398,off-target
500,0,0.016,398,target
500,800,0.799,398,off-target
500,800,0.461,398,target
500,1000,0.247,398,off-target
500,1000,0.96,398,target
500,1200,0.125,398,off-target
500,1200,0.143,398,target
500,0,0.085,399,off-target
500,0,0.004,399,target
500,800,0.089,399,off-target
500,800,0.519,399,target
500,1000,0.931,399,off-target
500,1000,0.156,399,target
500,1200,0.055,399,off-target
500,1200,0.323,399,target
500,0,0.977,400,off-target
500,0,0.758,400,target
500,800,0.523,400,off-target
500,800,0.362,400,target
500,1000,0.657,400,off-target
500,1000,0.718,400,target
500,1200,0.816,400,off-target
500,1200,0.398,400,target
500,0,0.342,401,off-target
500,0,0.9,401,target
500,800,0.623,401,off-target
500,800,0.859,401,target
500,1000,0.53,401,off-target
500,1000,0.482,401,target
500,1200,0.118,401,off-target
500,1200,0.828,401,target
500,0,0.665,402,off-target
500,0,0.965,402,target
500,800,0.976,402,off-target
500,800,0.912,402,target
500,1000,0.143,402,off-target
500,1000,0.008,402,target
500,1200,0.786,402,off-target
500,1200,0.883,402,target
500,0,0.786,403,off-target
500,0,0.82,403,target
500,800,0.244,403,off-target
500,800,0.407,403,target
500,1000,0.521,403,off-target
500,1000,0.972,403,target
500,1200,0.95,403,off-target
500,1200,0.015,403,target
500,0,0.041,404,off-target
500,0,0.793,404,target
500,800,0.644,404,off-target
500,800,0.943,404,target
500,1000,0.284,404,off-target
500,1000,0.829,404,target
500,1200,0.154,404,off-target
500,1200,0.759,404,target
500,0,0.558,405,off-target
500,0,0.914,405,target
500,800,0.712,405,off-target
500,800,0.537,405,target
500,1000,0.572,405,off-target
500,1000,0.246,405,target
500,1200,0.031,405,off-target
500,1200,0.877,405,target
500,0,0.931,406,off-target
500,0,0.301,406,target
500,800,0.921,406,off-target
500,800,0.876,406,target
500,1000,0.874,406,off-target
500,1000,0.168,406,target
500,1200,0.851,406,off-target
500,1200,0.942,406,target
500,0,0.634,407,off-target
500,0,0.401,407,target
500,800,0.336,407,off-target
500,800,0.891,407,target
500,1000,0.907,407,off-target
500,1000,0.068,407,target
500,1200,0.897,407,off-target
500,1200,0.424,407,target
500,0,0.355,408,off-target
500,0,0.569,408,target
500,800,0.181,408,off-target
500,800,0.527,408,target
500,1000,0.342,408,off-target
500,1000,0.947,408,target
500,1200,0.774,408,off-target
500,1200,0.497,408,target
500,0,0.295,409,off-target
500,0,0.76,409,target
500,800,0.024,409,off-target
500,800,0.913,409,target
500,1000,0.098,409,off-target
500,1000,0.76,409,target
500,1200,0.349,409,off-target
500,1200,0.36,409,target
500,0,0.798,410,off-target
500,0,0.257,410,target
500,800,0.937,410,off-target
500,800,0.847,410,target
500,1000,0.672,410,off-target
500,1000,0.676,410,target
500,1200,0.19,410,off-target
500,1200,0.326,410,target
500,0,0.252,411,off-target
500,0,0.892,411,target
500,800,0.811,411,off-target
500,800,0.023,411,target
500,1000,0.511,411,off-target
500,1000,0.481,411,target
500,1200,0.581,411,off-target
500,1200,0.735,411,target
500,0,0.238,412,off-target
500,0,0.865,412,target
500,800,0.87,412,off-target
500,800,0.001,412,target
500,1000,0.71,412,off-target
500,1000,0.06,412,target
500,1200,0.669,412,off-target
500,1200,0.322,412,target
500,0,0.712,413,off-target
500,0,0.753,413,target
500,800,0.826,413,off-target
500,800,0.451,413,target
500,1000,0.443,413,off-target
500,1000,0.293,413,target
500,1200,0.52,413,off-target
500,1200,0.361,413,target
500,0,0.718,414,off-target
500,0,0.779,414,target
500,800,0.557,414,off-target
500,800,0.571,414,target
500,1000,0.022,414,off-target
500,1000,0.881,414,target
500,1200,0.421,414,off-target
500,1200,0.101,414,target
500,0,0.011,415,off-target
500,0,0.141,415,target
500,800,0.928,415,off-target
500,800,0.753,415,target
500,1000,0.244,415,off-target
500,1000,0.53,415,target
500,1200,0.102,415,off-target
500,1200,0.823,415,target
500,0,0.297,416,off-target
500,0,0.22,416,target
500,800,0.106,416,off-target
500,800,0.633,416,target
500,1000,0.577,416,off-target
500,1000,0.809,416,target
500,1200,0.707,416,off-target
500,1200,0.927,416,target
500,0,0.561,417,off-target
500,0,0.355,417,target
500,800,0.732,417,off-target
500,800,0.876,417,target
500,1000,0.683,417,off-target
500,1000,0.411,417,target
500,1200,0.019,417,off-target
500,1200,0.755,417,target
500,0,0.041,418,off-target
500,0,0.491,418,target
500,800,0.735,418,off-target
500,800,0.143,418,target
500,1000,0.738,418,off-target
500,1000,0.729,418,target
500,1200,0.885,418,off-target
500,1200,0.53,418,target
500,0,0.018,419,off-target
500,0,0.221,419,target
500,800,0.774,419,off-target
500,800,0.178,419,target
500,1000,0.867,419,off-target
500,1000,0.249,419,target
500,1200,0.948,419,off-target
500,1200,0.375,419,target
500,0,0.443,420,off-target
500,0,0.303,420,target
500,800,0.291,420,off-target
500,800,0.608,420,target
500,1000,0.752,420,off-target
500,1000,0.391,420,target
500,1200,0.57,420,off-target
500,1200,0.015,420,target
500,0,0.904,421,off-target
500,0,0.352,421,target
500,800,0.934,421,off-target
500,800,0.23,421,target
500,1000,0.22,421,off-target
500,1000,0.165,421,target
500,1200,0.998,421,off-target
500,1200,0.348,421,target
500,0,0.885,422,off-target
500,0,0.321,422,target
500,800,0.429,422,off-target
500,800,0.402,422,target
500,1000,0.202,422,off-target
500,1000,0.316,422,target
500,1200,0.275,422,off-target
500,1200,0.797,422,target
500,0,0.764,423,off-target
500,0,0.916,423,target
500,800,0.258,423,off-target
500,800,0.472,423,target
500,1000,0.151,423,off-target
500,1000,0.383,423,target
500,1200,0.852,423,off-target
500,1200,0.868,423,target
500,0,0.692,424,off-target
500,0,0.079,424,target
500,800,0.508,424,off-target
500,800,0.943,424,target
500,1000,0.016,424,off-target
500,1000,0.574,424,target
500,1200,0.459,424,off-target
500,1200,0.257,424,target
500,0,0.329,425,off-target
500,0,0.308,425,target
500,800,0.195,425,off-target
500,800,0.831,425,target
500,1000,0.456,425,off-target
500,1000,0.544,425,target
500,1200,0.989,425,off-target
500,1200,0.269,425,target
500,0,0.818,426,off-target
500,0,0.205,426,target
500,800,0.566,426,off-target
500,800,0.199,426,target
500,1000,0.807,426,off-target
500,1000,0.409,426,target
500,1200,0.853,426,off-target
500,1200,0.933,426,target
500,0,0.524,427,off-target
500,0,0.834,427,target
500,800,0.942,427,off-target
500,800,0.1,427,target
500,1000,0.475,427,off-target
500,1000,0.163,427,target
500,1200,0.331,427,off-target
500,1200,0.44,427,target
500,0,0.165,428,off-target
500,0,0.341,428,target
500,800,0.214,428,off-target
500,800,0.994,428,target
500,1000,0.977,428,off-target
500,1000,0.249,428,target
500,1200,0.213,428,off-target
500,1200,0.665,428,target
500,0,0.651,429,off-target
500,0,0.893,429,target
500,800,0.146,429,off-target
500,800,0.331,429,target
500,1000,0.06,429,off-target
500,1000,0.616,429,target
500,1200,0.488,429,off-target
500,1200,0.314,429,target
500,0,0.716,430,off-target
500,0,0.846,430,target
500,800,0.349,430,off-target
500,800,0.408,430,target
500,1000,0.317,430,off-target
500,1000,0.98,430,target
500,1200,0.695,430,off-target
500,1200,0.645,430,target
500,0,0.825,431,off-target
500,0,0.016,431,target
500,800,0.878,431,off-target
500,800,0.012,431,target
500,1000,0.831,431,off-target
500,1000,0.217,431,target
500,1200,0.877,431,off-target
500,1200,0.95,431,target
500,0,0.894,432,off-target
500,0,0.667,432,target
500,800,0.554,432,off-target
500,800,0.366,432,target
500,1000,0.26,432,off-target
500,1000,0.169,432,target
500,1200,0.222,432,off-target
500,1200,0.09,432,target
500,0,0.928,433,off-target
500,0,0.073,433,target
500,800,0.476,433,off-target
500,800,0.328,433,target
500,1000,0.813,433,off-target
500,1000,0.622,433,target
500,1200,0.191,433,off-target
500,1200,0.108,433,target
500,0,0.757,434,off-target
500,0,0.95,434,target
500,800,0.64,434,off-target
500,800,0.401,434,target
500,1000,0.676,434,off-target
500,1000,0.348,434,target
500,1200,0.373,434,off-target
500,1200,0.1,434,target
500,0,0.879,435,off-target
500,0,0.885,435,target
500,800,0.053,435,off-target
500,800,0.189,435,target
500,1000,0.613,435,off-target
500,1000,0.163,435,target
500,1200,0.564,435,off-target
500,1200,0.766,435,target
500,0,0.52,436,off-target
500,0,0.899,436,target
500,800,0.982,436,off-target
500,800,0.338,436,target
500,1000,0.451,436,off-target
500,1000,0.121,436,target
500,1200,0.3,436,off-target
500,1200,0.979,436,target
500,0,0.525,437,off-target
500,0,0.377,437,target
500,800,0.28,437,off-target
500,800,0.197,437,target
500,1000,0.844,437,off-target
500,1000,0.353,437,target
500,1200,0.897,437,off-target
500,1200,0.04,437,target
500,0,0.89,438,off-target
500,0,0.083,438,target
500,800,0.98,438,off-target
500,800,0.176,438,target
500,1000,0.202,438,off-target
500,1000,0.311,438,target
500,1200,0.261,438,off-target
500,1200,0.56,438,target
500,0,0.602,439,off-target
500,0,0.868,439,target
500,800,0.942,439,off-target
500,800,0.549,439,target
500,1000,0.25,439,off-target
500,1000,0.818,439,target
500,1200,0.832,439,off-target
500,1200,0.607,439,target
500,0,0.597,440,off-target
500,0,0.942,440,target
500,800,0.247,440,off-target
500,800,0.983,440,target
500,1000,0.587,440,off-target
500,1000,0.179,440,target
500,1200,0.402,440,off-target
500,1200,0.505,440,target
500,0,0.784,441,off-target
500,0,0.185,441,target
500,800,0.177,441,off-target
500,800,0.123,441,target
500,1000,0.092,441,off-target
500,1000,0.553,441,target
500,1200,0.223,441,off-target
500,1200,0.939,441,target
500,0,0.534,442,off-target
500,0,0.87,442,target
500,800,0.397,442,off-target
500,800,0.04,442,target
500,1000,0.847,442,off-target
500,1000,0.561,442,target
500,1200,0.065,442,off-target
500,1200,0.958,442,target
500,0,0.408,443,off-target
500,0,0.791,443,target
500,800,0.64,443,off-target
500,800,0.841,443,target
500,1000,0.804,443,off-target
500,1000,0.382,443,target
500,1200,0.177,443,off-target
500,1200,0.155,443,target
500,0,0.172,444,off-target
500,0,0.414,444,target
500,800,0.876,444,off-target
500,800,0.98,444,target
500,1000,0.192,444,off-target
500,1000,0.927,444,target
500,1200,0.361,444,off-target
500,1200,0.639,444,target
500,0,0.785,445,off-target
500,0,0.838,445,target
500,800,0.317,445,off-target
500,800,0.131,445,target
500,1000,0.125,445,off-target
500,1000,0.416,445,target
500,1200,0.521,445,off-target
500,1200,0.235,445,target
500,0,0.743,446,off-target
500,0,0.424,446,target
500,800,0.269,446,off-target
500,800,0.08,446,target
500,1000,0.755,446,off-target
500,1000,0.801,446,target
500,1200,0.371,446,off-target
500,1200,0.014,446,target
500,0,0.002,447,off-target
500,0,0.956,447,target
500,800,0.956,447,off-target
500,800,0.021,447,target
500,1000,0.661,447,off-target
500,1000,0.395,447,target
500,1200,0.675,447,off-target
500,1200,0.906,447,target
500,0,0.297,448,off-target
500,0,0.092,448,target
500,800,0.51,448,off-target
500,800,0.154,448,target
500,1000,0.438,448,off-target
500,1000,0.329,448,target
500,1200,0.248,448,off-target
500,1200,0.448,448,target
500,0,0.875,449,off-target
500,0,0.778,449,target
500,800,0.95,449,off-target
500,800,0.65,449,target
500,1000,0.075,449,off-target
500,1000,0.391,449,target
500,1200,0.995,449,off-target
500,1200,0.834,449,target
500,0,0.851,450,off-target
500,0,0.324,450,target
500,800,0.1,450,off-target
500,800,0.498,450,target
500,1000,0.587,450,off-target
500,1000,0.129,450,target
500,1200,0.954,450,off-target
500,1200,0.069,450,target
500,0,0.206,451,off-target
500,0,0.445,451,target
500,800,0.393,451,off-target
500,800,0.165,451,target
500,1000,0.617,451,off-target
500,1000,0.623,451,target
500,1200,0.253,451,off-target
500,1200,0.359,451,target
500,0,0.503,452,off-target
500,0,0.68,452,target
500,800,0.955,452,off-target
500,800,0.652,452,target
500,1000,0.983,452,off-target
500,1000,0.227,452,target
500,1200,0.403,452,off-target
500,1200,0.657,452,target
500,0,0.261,453,off-target
500,0,0.108,453,target
500,800,0.105,453,off-target
500,800,0.968,453,target
500,1000,0.576,453,off-target
500,1000,0.182,453,target
500,1200,0.586,453,off-target
500,1200,0.945,453,target
500,0,0.285,454,off-target
500,0,0.969,454,target
500,800,0.509,454,off-target
500,800,0.235,454,target
500,1000,0.184,454,off-target
500,1000,0.723,454,target
500,1200,0.896,454,off-target
500,1200,0.593,454,target
500,0,0.76,455,off-target
500,0,0.937,455,target
500,800,0.722,455,off-target
500,800,0.333,455,target
500,1000,0.176,455,off-target
500,1000,0.101,455,target
500,1200,0.081,455,off-target
500,1200,0.609,455,target
500,0,0.765,456,off-target
500,0,0.43,456,target
500,800,0.495,456,off-target
500,800,0.333,456,target
500,1000,0.353,456,off-target
500,1000,0.652,456,target
500,1200,0.553,456,off-target
500,1200,0.48,456,target
500,0,0.781,457,off-target
500,0,0.41,457,target
500,800,0.421,457,off-target
500,800,0.529,457,target
500,1000,0.921,457,off-target
500,1000,0.746,457,target
500,1200,0.618,457,off-target
500,1200,0.357,457,target
500,0,0.934,458,off-target
500,0,0.05,458,target
500,800,0.574,458,off-target
500,800,0.131,458,target
500,1000,0.031,458,off-target
500,1000,0.497,458,target
500,1200,0.21,458,off-target
500,1200,0.095,458,target
500,0,0.311,459,off-target
500,0,0.733,459,target
500,800,0.962,459,off-target
500,800,0.141,459,target
500,1000,0.016,459,off-target
500,1000,0.206,459,target
500,1200,0.864,459,off-target
500,1200,0.158,459,target
500,0,0.503,460,off-target
500,0,0.263,460,target
500,800,0.657,460,off-target
500,800,0.222,460,target
500,1000,0.808,460,off-target
500,1000,0.533,460,target
500,1200,0.388,460,off-target
500,1200,0.015,460,target
500,0,0.07,461,off-target
500,0,0.102,461,target
500,800,0.042,461,off-target
500,800,0.197,461,target
500,1000,0.892,461,off-target
500,1000,0.668,461,target
500,1200,0.538,461,off-target
500,1200,0.031,461,target
500,0,0.294,462,off-target
500,0,0.74,462,target
500,800,0.084,462,off-target
500,800,0.681,462,target
500,1000,0.869,462,off-target
500,1000,0.992,462,target
500,1200,0.377,462,off-target
500,1200,0.616,462,target
500,0,0.587,463,off-target
500,0,0.33,463,target
500,800,0.38,463,off-target
500,800,0.576,463,target
500,1000,0.556,463,off-target
500,1000,0.755,463,target
500,1200,0.569,463,off-target
500,1200,0.673,463,target
500,0,0.843,464,off-target
500,0,0.234,464,target
500,800,0.584,464,off-target
500,800,0.8,464,target
500,1000,0.35,464,off-target
500,1000,0.838,464,target
500,1200,0.235,464,off-target
500,1200,0.005,464,target
500,0,0.02,465,off-target
500,0,0.436,465,target
500,800,0.76,465,off-target
500,800,0.416,465,target
500,1000,0.558,465,off-target
500,1000,0.797,465,target
500,1200,0.062,465,off-target
500,1200,0.277,465,target
500,0,0.567,466,off-target
500,0,0.528,466,target
500,800,0.627,466,off-target
500,800,0.598,466,target
500,1000,0.864,466,off-target
500,1000,0.65,466,target
500,1200,0.733,466,off-target
500,1200,0.831,466,target
500,0,0.765,467,off-target
500,0,0.912,467,target
500,800,0.765,467,off-target
500,800,0.839,467,target
500,1000,0.451,467,off-target
500,1000,0.598,467,target
500,1200,0.919,467,off-target
500,1200,0.509,467,target
500,0,0.926,468,off-target
500,0,0.107,468,target
500,800,0.381,468,off-target
500,800,0.93,468,target
500,1000,0.085,468,off-target
500,1000,0.679,468,target
500,1200,0.261,468,off-target
500,1200,0.683,468,target
500,0,0.069,469,off-target
500,0,0.282,469,target
500,800,0.997,469,off-target
500,800,0.633,469,target
500,1000,0.839,469,off-target
500,1000,0.181,469,target
500,1200,0.185,469,off-target
500,1200,0.352,469,target
500,0,0.542,470,off-target
500,0,0.23,470,target
500,800,0.932,470,off-target
500,800,0.819,470,target
500,1000,0.197,470,off-target
500,1000,0.023,470,target
500,1200,0.068,470,off-target
500,1200,0.311,470,target
500,0,0.434,471,off-target
500,0,0.559,471,target
500,800,0.241,471,off-target
500,800,0.338,471,target
500,1000,0.02,471,off-target
500,1000,0.114,471,target
500,1200,0.041,471,off-target
500,1200,0.405,471,target
500,0,0.187,472,off-target
500,0,0.647,472,target
500,800,0.665,472,off-target
500,800,0.172,472,target
500,1000,0.156,472,off-target
500,1000,0.788,472,target
500,1200,0.574,472,off-target
500,1200,0.607,472,target
500,0,0.32,473,off-target
500,0,0.109,473,target
500,800,0.649,473,off-target
500,800,0.121,473,target
500,1000,0.126,473,off-target
500,1000,0.107,473,target
500,1200,0.772,473,off-target
500,1200,0.57,473,target
500,0,0.363,474,off-target
500,0,0.96,474,target
500,800,0.114,474,off-target
500,800,0.576,474,target
500,1000,0.813,474,off-target
500,1000,0.922,474,target
500,1200,0.111,474,off-target
500,1200,0.615,474,target
500,0,0.317,475,off-target
500,0,0.748,475,target
500,800,0.557,475,off-target
500,800,0.631,475,target
500,1000,0.439,475,off-target
500,1000,0.381,475,target
500,1200,0.408,475,off-target
500,1200,0.46,475,target
500,0,0.669,476,off-target
500,0,0.348,476,target
500,800,0.228,476,off-target
500,800,0.8,476,target
500,1000,0.953,476,off-target
500,1000,0.49,476,target
500,1200,0.187,476,off-target
500,1200,0.968,476,target
500,0,0.935,477,off-target
500,0,0.966,477,target
500,800,0.822,477,off-target
500,800,0.448,477,target
500,1000,0.992,477,off-target
500,1000,0.801,477,target
500,1200,0.98,477,off-target
500,1200,0.059,477,target
500,0,0.706,478,off-target
500,0,0.657,478,target
500,800,0.314,478,off-target
500,800,0.52,478,target
500,1000,0.919,478,off-target
500,1000,0.32,478,target
500,1200,0.718,478,off-target
500,1200,0.042,478,target
500,0,0.47,479,off-target
500,0,0.709,479,target
500,800,0.833,479,off-target
500,800,0.482,479,target
500,1000,0.735,479,off-target
500,1000,0.533,479,target
500,1200,0.012,479,off-target
500,1200,0.751,479,target
500,0,0.599,480,off-target
500,0,0.944,480,target
500,800,0.141,480,off-target
500,800,0.923,480,target
500,1000,0.332,480,off-target
500,1000,0.202,480,target
500,1200,0.65,480,off-target
500,1200,0.581,480,target
500,0,0.537,481,off-target
500,0,0.828,481,target
500,800,0.31,481,off-target
500,800,0.059,481,target
500,1000,0.625,481,off-target
500,1000,0.238,481,target
500,1200,0.868,481,off-target
500,1200,0.536,481,target
500,0,0.532,482,off-target
500,0,0.897,482,target
500,800,0.281,482,off-target
500,800,0.922,482,target
500,1000,0.943,482,off-target
500,1000,0.97,482,target
500,1200,0.152,482,off-target
500,1200,0.528,482,target
500,0,0.464,483,off-target
500,0,0.108,483,target
500,800,0.439,483,off-target
500,800,0.4,483,target
500,1000,0.533,483,off-target
500,1000,0.826,483,target
500,1200,0.812,483,off-target
500,1200,0.981,483,target
500,0,0.052,484,off-target
500,0,0.236,484,target
500,800,0.346,484,off-target
500,800,0.223,484,target
500,1000,0.482,484,off-target
500,1000,0.478,484,target
500,1200,0.318,484,off-target
500,1200,0.497,484,target
500,0,0.537,485,off-target
500,0,0.408,485,target
500,800,0.771,485,off-target
500,800,0.073,485,target
500,1000,0.02,485,off-target
500,1000,0.999,485,target
500,1200,0.655,485,off-target
500,1200,0.039,485,target
500,0,0.641,486,off-target
500,0,0.372,486,target
500,800,0.446,486,off-target
500,800,0.647,486,target
500,1000,0.417,486,off-target
500,1000,0.386,486,target
500,1200,0.61,486,off-target
500,1200,0.799,486,target
500,0,0.043,487,off-target
500,0,0.225,487,target
500,800,0.352,487,off-target
500,800,0.658,487,target
500,1000,0.765,487,off-target
500,1000,0.142,487,target
500,1200,0.984,487,off-target
500,1200,0.855,487,target
500,0,0.748,488,off-target
500,0,0.966,488,target
500,800,0.883,488,off-target
500,800,0.851,488,target
500,1000,0.672,488,off-target
500,1000,0.186,488,target
500,1200,0.117,488,off-target
500,1200,0.388,488,target
500,0,0.663,489,off-target
500,0,0.606,489,target
500,800,0.059,489,off-target
500,800,0.585,489,target
500,1000,0.466,489,off-target
500,1000,0.971,489,target
500,1200,0.218,489,off-target
500,1200,0.788,489,target
500,0,0.509,490,off-target
500,0,0.139,490,target
500,800,0.431,490,off-target
500,800,0.198,490,target
500,1000,0.633,490,off-target
500,1000,0.439,490,target
500,1200,0.849,490,off-target
500,1200,0.358,490,target
500,0,0.215,491,off-target
500,0,0.644,491,target
500,800,0.686,491,off-target
500,800,0.548,491,target
500,1000,0.32,491,off-target
500,1000,0.872,491,target
500,1200,0.921,491,off-target
500,1200,0.078,491,target
500,0,0.295,492,off-target
500,0,0.107,492,target
500,800,0.543,492,off-target
500,800,0.251,492,target
500,1000,0.943,492,off-target
500,1000,0.136,492,target
500,1200,0.485,492,off-target
500,1200,0.75,492,target
500,0,0.822,493,off-target
500,0,0.147,493,target
500,800,0.756,493,off-target
500,800,0.16,493,target
500,1000,0.637,493,off-target
500,1000,0.0,493,target
500,1200,0.783,493,off-target
500,1200,0.721,493,target
500,0,0.431,494,off-target
500,0,0.476,494,target
500,800,0.296,494,off-target
500,800,0.107,494,target
500,1000,0.679,494,off-target
500,1000,0.748,494,target
500,1200,0.746,494,off-target
500,1200,0.495,494,target
500,0,0.253,495,off-target
500,0,0.194,495,target
500,800,0.185,495,off-target
500,800,0.519,495,target
500,1000,0.646,495,off-target
500,1000,0.405,495,target
500,1200,0.825,495,off-target
500,1200,0.167,495,target
500,0,0.484,496,off-target
500,0,0.591,496,target
500,800,0.568,496,off-target
500,800,0.061,496,target
500,1000,0.647,496,off-target
500,1000,0.574,496,target
500,1200,0.89,496,off-target
500,1200,0.618,496,target
500,0,0.645,497,off-target
500,0,0.632,497,target
500,800,0.251,497,off-target
500,800,0.296,497,target
500,1000,0.561,497,off-target
500,1000,0.515,497,target
500,1200,0.148,497,off-target
500,1200,0.602,497,target
500,0,0.643,498,off-target
500,0,0.176,498,target
500,800,0.123,498,off-target
500,800,0.329,498,target
500,1000,0.27,498,off-target
500,1000,0.892,498,target
500,1200,0.374,498,off-target
500,1200,0.832,498,target
500,0,0.632,499,off-target
500,0,0.509,499,target
500,800,0.081,499,off-target
500,800,0.665,499,target
500,1000,0.094,499,off-target
500,1000,0.479,499,target
500,1200,0.843,499,off-target
500,1200,0.286,499,target
